6.267217636108398438e+01
6.597071075439453125e+01
6.944285583496093750e+01
7.309774017333984375e+01
7.694499206542968750e+01
8.099472808837890625e+01
8.525760650634765625e+01
8.974485015869140625e+01
9.446826171875000000e+01
9.944027709960937500e+01
1.046739730834960938e+02
1.101831283569335938e+02
1.159822387695312500e+02
1.220865707397460938e+02
1.285121765136718750e+02
1.352759704589843750e+02
1.423957519531250000e+02
1.498902587890625000e+02
1.577792205810546875e+02
1.660833892822265625e+02
1.748246154785156250e+02
1.840259094238281250e+02
1.937114868164062500e+02
2.039068298339843750e+02
2.146387634277343750e+02
2.259355468750000000e+02
2.378268890380859375e+02
2.503441009521484375e+02
2.635201110839843750e+02
2.773895874023437500e+02
2.919890441894531250e+02
3.073569030761718750e+02
3.235335693359375000e+02
3.405616455078125000e+02
3.584859313964843750e+02
3.773536071777343750e+02
3.972143249511718750e+02
4.181203308105468750e+02
4.401266784667968750e+02
4.632912292480468750e+02
4.876749877929687500e+02
5.133421020507812500e+02
5.403601074218750000e+02
5.688001098632812500e+02
5.987369384765625000e+02
6.302493896484375000e+02
6.634204101562500000e+02
6.983372802734375000e+02
7.350918579101562500e+02
7.737808837890625000e+02
8.145062255859375000e+02
8.573750000000000000e+02
9.025000000000000000e+02
9.500000000000000000e+02
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
