,x,vx,z,vz,phi,w,value,d1,d2,d3,d4,d5,d6,d7,d8
0,-0.03399186465476767,-0.7581020528532205,0.14844645065958728,1.8300011573471284,-0.05803083023962285,2.2579887060270374,-127.7959759114586,5.009940147399902,6.133824348449707,2.1337616443634038,9.433065414428713,9.720266342163086,6.181540966033936,5.712329387664795,5.007006168365479
1,0.1375433438161906,-0.6326174398781879,5.8980023349268205,-1.22658641131091,2.224050230298245,-0.3522331637674392,-180.0,5.9567461013793945,2.145516157150269,2.0101251602172847,5.162703514099121,6.948781967163086,6.1043381690979,5.7554564476013175,2.2990431785583496
2,-4.566091612232743,-1.2483674810020569,1.5457896260862267,-1.8053122637396752,-0.4655339204421267,2.4333405958639998,-261.05267726511244,0.3850082755088806,0.40431100130081177,0.4956262409687042,0.8130698800086975,3.917170286178589,5.565157890319824,10.544140815734863,2.567610502243042
3,4.2875487751715,-1.5968085494217634,8.204944267194668,0.052397705935054883,0.7357720174185327,-1.2891070438264007,593.1931849686316,1.8603454828262331,1.503681778907776,1.4478654861450195,1.2389273643493652,0.7614140510559082,0.6030923128128052,0.5897415280342102,0.6536664962768555
4,-1.539276653498206,1.5536355069501009,4.281171992685429,1.7810635121846583,-2.0346943965527324,2.201514392628932,-180.0,0.5642585158348083,0.5887541174888611,0.7102622985839844,3.839775800704956,3.3465301990509038,3.4237062931060787,4.158268928527832,2.0713341236114498
5,0.3901883733502381,0.139248232110202,9.429884493368501,-0.6508704522808486,-0.7311300537015062,-2.6236606750514344,318.4883273838017,2.6710622310638428,5.314306259155273,1.7819056510925293,0.5579508543014526,0.35876092314720154,0.2940782904624939,0.2938135862350464,0.337870717048645
6,1.2109763108155622,1.4309163708853134,7.877632415278656,-0.6055997355337497,-0.8964209420902658,-2.203719582923583,-108.95560177736752,9.03399658203125,2.5153961181640625,2.26582932472229,5.478754043579102,2.7511765956878658,2.0448286533355717,1.853370189666748,1.9606578350067136
7,1.3424921907180751,-0.8086677894273877,7.027783165130277,1.58086252907332,1.6154861362921924,0.8492743687722273,-180.00000000000006,2.787299156188965,3.41869592666626,3.93825364112854,3.473339080810547,1.1845933198928833,1.0179773569107056,1.6529599428176882,7.115866184234619
8,2.1377651223887515,1.1368881325280111,8.078579444705321,-0.023623597259068152,-3.0048084228535643,1.07278439315394,-87.27625524772125,2.951093435287476,1.6398986577987669,1.2471774816513062,7.9181580543518075,8.568556785583496,5.896946430206299,3.5400021076202397,7.077189922332764
9,0.08387046120961905,0.5167926802992384,8.835882649296817,-0.03954409627421596,-0.7657422150740039,-0.35169221374692805,127.53486886486044,1.8639349937438965,4.995687484741211,4.110875606536865,1.4584410190582275,0.9839369058609008,0.8320410251617432,0.8352676033973694,0.9917592406272888
10,-0.0774638176743867,0.2872153646455109,0.01613921720638456,1.5520223347243096,-2.135939228122595,2.6045133299080696,-180.0,0.3892095685005188,0.3505807816982269,0.3801288306713104,0.4878222346305847,0.8692541122436523,4.643616676330566,4.987024307250977,6.39818286895752
11,-2.4061739368498216,0.7641421290713826,2.9457300507651505,1.545350920544148,-1.9854395500275808,-2.749522338037207,-180.0,2.9930098056793213,3.206573963165283,3.3259496688842773,2.5071120262146,2.295233964920044,2.4545726776123047,3.155511379241944,5.649213790893555
12,0.7807257061626682,0.7758340155112653,4.516447244611915,1.3051025768284314,-0.020320746472543668,-0.5806581095376049,108.52182815463661,5.773538112640381,2.693655252456665,3.2005398273468018,5.195280075073242,5.081248283386231,5.858731269836426,1.789279222488403,2.1803946495056152
13,-4.812461399290311,-1.130612508052279,3.6514963229896815,0.5738492599264626,-1.6066436526794177,2.8745571017234037,-324.4056714853575,1.1731504201889038,0.4183600842952728,0.2747578024864197,0.2280895560979843,0.2299332916736603,0.27326977252960205,0.4162257611751557,1.1747910976409912
14,3.2853307345205987,0.07218989602462632,2.445738270638817,1.831394480517856,-1.7798453788066289,-0.04534063802415389,-179.99999999999997,2.502381563186645,2.6923396587371826,3.47560977935791,6.283445835113525,3.8903825283050537,8.648780822753906,5.9076900482177725,7.896467208862305
15,-2.7530659462132103,-1.2710304840945956,4.763987992727071,-1.5992186556305188,-0.6975938336060064,0.04988612066175202,-129.26019633459853,2.281512260437012,2.0136964321136475,2.0874669551849365,2.564640998840332,4.166004657745361,4.972291946411133,1.3509442806243896,1.6579122543334959
16,-1.3062983332758318,-0.07434437421118645,2.148857300705859,-0.3915368808979571,2.693171078984236,1.4159225289548116,-180.00000000000006,6.232754707336426,4.591846466064453,2.551961898803711,1.9747200012207031,1.8337308168411253,2.0049583911895748,2.644819021224976,3.824000120162964
17,1.4955491436293205,-0.0006460097705756063,3.921939284701685,0.650938616626533,-0.5548774019568885,1.6789643290622491,-76.68572439563015,2.2700889110565186,6.3553900718688965,4.290627956390382,3.984018564224243,5.935305595397949,5.70585823059082,1.754321813583374,1.8624247312545776
18,2.515273126272212,0.922221304659427,9.392683784992338,-1.3277205038664666,-2.3643572306104965,-1.9939961159199608,536.6331337090415,3.788275957107544,2.563440322875977,2.4517569541931152,6.9604902267456055,4.658651828765869,4.307068824768066,6.361838817596436,1.1939598321914673
19,4.290027405806464,0.8965622571550123,0.9278089333206774,1.0824718182561823,-1.932652264882136,-1.5273489980735302,-179.99999999999997,0.9362086653709412,0.916229009628296,1.0607519149780271,1.520363688468933,3.752366542816162,9.201517105102539,10.621591567993164,10.993990898132324
20,3.2435895335523863,-1.9280214205571762,0.9430596421628991,1.7425598949634926,0.7896179040068891,0.5377675827578599,42.39994800560649,10.13498592376709,4.178504467010498,7.246385097503662,2.851377010345459,1.9513604640960691,1.6882110834121704,1.7068624496459959,1.93052875995636
21,-3.7125776316431858,-0.2328451234190969,2.657102889393648,0.2521715649134708,-3.1269948039195774,-0.8657522841183898,-180.0,1.4915646314620972,4.723522186279297,3.0797982215881348,2.5718483924865723,2.540255308151245,2.221612930297852,1.4492782354354858,1.205930471420288
22,-1.1895316625558836,1.2189478161570257,5.08300226085371,-1.155835180249392,-2.51932763873372,2.7888818930795702,-179.99999999999994,6.137081623077393,1.1911667585372925,1.1786651611328125,1.3552688360214231,4.575115203857422,3.7697131633758554,3.699671745300293,4.2584228515625
23,3.1726692337657294,0.7715032506632601,8.450508680748483,1.4932281545178134,-0.6089306467944139,-1.8367467244970173,762.8542618720633,4.824163436889648,8.061800003051758,4.067668437957764,1.8062391281127932,1.2857037782669067,1.12483811378479,1.1602041721343994,1.4348009824752808
24,-1.3901802902953486,1.963554196627495,9.869761924709971,-1.8746821226507864,2.72104467377431,1.4170636727331258,-26.31907115776609,6.4691481590271,4.83101749420166,11.33077335357666,1.5824569463729858,1.599608063697815,1.8799482583999636,4.157157897949219,3.5325810909271236
25,0.4999238620440663,0.4223196146800747,1.1572346136832878,0.03812211274165556,0.5423784365233999,-1.1841400604436498,-44.562192171490686,1.7439742088317869,5.460126876831055,8.508441925048826,5.671772480010986,6.7740516662597665,4.883917808532715,4.326024532318115,4.3674941062927255
26,-4.341924108598062,1.737282325037777,9.6274489379664,1.86593496143354,2.1255967681331542,-1.8652360448790184,146.66944436569497,0.7088004946708679,1.3070175647735596,9.1358642578125,7.005805015563965,1.9044762849807741,5.960364818572997,9.244725227355957,1.7548131942749023
27,-4.1421218901153125,-0.4111899067955447,5.669055382156247,1.672326537822148,2.3835901999579105,-2.692670225093537,-180.0,1.4934227466583252,1.5267319679260254,8.986549377441406,10.083205223083496,2.794933557510376,5.913057804107666,5.6597442626953125,1.846973299980164
28,3.4266065788000653,-0.36676288019984815,4.946285120626945,1.9394202220342776,1.5442030070103483,-1.5513769238653676,-174.84952168857114,0.41877228021621693,2.4106481075286865,1.6060678958892822,1.3582885265350342,1.361087441444397,1.6059449911117554,2.4040114879608154,4.931282997131348
29,-2.130022377376175,-0.6122370549574212,7.9418890679122685,1.8756072221371864,2.463148546650012,0.32720177243904525,-180.0,7.03336238861084,7.0367674827575675,0.368745893239975,0.25364357233047485,0.2078515738248825,0.20541495084762573,0.254024475812912,0.3730543255805969
30,4.517746157354969,0.7717822077568814,7.90841363463246,-1.208629161802622,-0.9226770133932076,2.028605512912708,253.21950886150466,1.9927099943161009,5.721863746643066,9.425365447998047,3.5640168190002437,2.2559492588043213,1.8595266342163088,1.8144664764404297,0.9151933789253236
31,-0.4393286898664249,0.19818973028688314,6.577878316208273,1.5920279213523294,0.4564632675787692,2.6607159230232247,-45.435261751096675,1.0908186435699463,3.190184593200684,2.977705478668213,3.255914688110352,4.31775426864624,5.61749792098999,2.5897448062896733,2.8414857387542725
32,-1.9524096995327689,-0.9474312799228746,0.43392359184875373,0.6813393967741757,-2.51115052677684,-2.6794692586109097,-180.00000000000006,0.5030345916748047,0.3615244925022125,0.3256949484348297,0.3374626636505127,0.4242351353168488,0.703134298324585,2.8414368629455566,2.9535796642303467
33,4.863737702219472,-0.4675705763392992,4.46674036254384,0.3128619807184374,0.6622254857851448,1.303798387338646,-68.28006531923025,2.1291778087615967,5.104773044586182,0.7305765151977539,0.3700806200504303,0.2742162644863129,0.2492662966251373,0.25787797570228577,0.3351474106311798
34,1.6014849403063227,1.8881719137566344,2.1709336438974183,-0.9626524056871356,-0.2686038210508359,-1.414257749919945,-100.59378807387466,6.650071144104004,2.484416961669922,8.109136581420897,5.283210754394531,7.610275268554687,3.098524570465088,5.514214992523193,3.798079013824463
35,2.1642487443030536,1.4576507308260749,3.0394279447590606,1.2213554721229238,-1.7824520781035011,-1.5363133622999738,-180.0,3.0468482971191406,3.19518518447876,3.996458768844605,6.6990966796875,2.8430521488189697,7.337393760681152,4.709517478942871,7.530050277709961
36,-1.2885663132467973,-1.88009028051286,9.431236787096779,0.23885995192221496,-2.2608825682837934,0.4721920265280733,-93.59719260795258,10.124260902404783,1.3547917604446411,1.4379318952560425,1.8473801612854004,3.741407871246338,3.4151008129119877,1.399480223655701,0.7249426841735841
37,1.4159243525608505,-1.7339225171338128,3.784388433938899,-1.902002122182684,1.4486050180090926,0.2734569410471304,-128.17691815008018,6.051384449005128,1.7329577207565308,2.376129627227783,3.5720090866088867,3.4159662723541264,3.827100992202759,4.8595123291015625,3.901097059249878
38,3.9668459163839684,1.6217280080530918,2.7625796191126284,0.5785390944732023,-2.9674982661113165,-0.9238030447897748,-180.0,0.9015015959739684,1.1231988668441772,1.8784297704696653,2.638821840286255,2.763803005218506,3.4531893730163574,5.772524833679199,8.974236488342285
39,-0.5318649913013749,0.9176829075106334,0.9065528859892368,-1.4576403104128444,2.01212674188277,2.7217315867857463,-196.82048052193736,7.324980735778809,5.643481731414795,5.247650623321533,1.816539406776428,0.99629145860672,0.7679689526557922,0.7163086533546448,0.7673231959342957
40,-2.51044373915545,1.8344457136247616,6.781133129879645,0.6170987000134662,2.4777569437485383,-2.616349094521774,-179.99999999999994,0.3079500198364258,0.212758868932724,2.008952617645264,2.0079207420349117,0.20079052448272705,0.3086913526058197,4.057752132415772,6.619109153747559
41,-0.3705945065134664,-0.8011965108988219,9.562758194556013,0.025577332247579854,1.3980749397316323,2.8210730707260137,335.1559753975971,0.4534728229045868,0.5263474583625793,0.7686598896980286,2.0256006717681885,5.2635459899902335,6.138724327087402,4.3905696868896475,9.531511306762695
42,1.325423523147773,-0.4700824932248411,3.6157470728693286,1.5306476343818225,1.4375126776356772,2.8817167859318147,-176.61573185160427,6.168305397033691,1.8719018697738647,2.761954069137573,3.5250449180603027,3.499034881591797,4.085042953491212,4.4725871086120605,3.756911516189575
43,3.3444154671918054,-1.4231909057287644,0.6116365376129684,1.723138371179958,1.1207548471958555,-1.3399294746773325,-105.31363048288877,9.508996963500977,4.487390041351318,3.4762816429138184,2.0311598777771,1.5967569351196291,1.5125446319580078,1.6817907094955444,1.0307801961898804
44,3.3325601547044155,-0.1306343440289588,9.055274885265757,-1.9958712672634653,-3.0675270253309845,-1.2326340937354714,646.3173319459693,1.6088225841522217,1.9119669198989868,2.889490127563477,2.072795867919922,2.090444564819336,7.2123775482177725,9.819369316101074,4.830737590789795
45,-4.73977073310974,-0.7134445546271175,6.959326412089446,-0.5037197710481314,-0.3824279218333242,-0.3481827308589316,-308.62501038526534,0.3573845624923706,0.35773301124572754,0.4165481925010681,0.5938401818275452,1.4977768659591677,2.6822938919067383,3.1025071144104004,4.489380359649658
46,1.3527080787697807,0.6431996180200623,1.461470111515042,-1.9338873905936107,-0.477906493957672,-0.007588622210095597,76.03125961862466,5.115769386291504,6.270589351654053,2.3740322589874268,5.985073566436768,8.665585517883299,8.368382453918457,4.35204553604126,4.576137065887451
47,4.0616116902104125,-1.4547412971827556,3.585342548428707,-0.03925616797805187,-2.33549370936247,0.18227252523078,-179.99999999999997,1.8921427726745603,3.5206260681152344,3.555729627609253,4.258396625518799,6.516068935394287,4.719135761260986,9.020849227905273,6.122286319732666
48,0.08807103795059756,-0.3132491040215335,1.4886260016431332,0.8998171775630732,-0.3473874917466735,-1.3321705572079328,-92.32555960529538,5.009931564331055,5.029492378234863,1.0747534036636353,1.3998435735702517,5.869753837585449,8.259498596191406,4.338196277618408,5.844027519226074
49,-0.3413270771249879,-0.06381305600005538,8.086482551194067,-1.4227545213578878,-2.448248062866605,2.2630157567184783,-77.95058959100142,9.375067710876463,8.022117614746094,4.2402119636535645,1.1340168714523315,0.7674867510795593,0.6605610251426697,4.559013366699219,3.252434253692627
50,3.102189782765075,1.6997147792353324,4.936320342142023,1.7378608126180213,-2.9843495321666844,0.3315521906620438,-180.00000000000006,1.879975438117981,2.4159750938415527,4.306842803955078,4.851011753082275,5.191789150238037,6.679914951324463,4.263127326965332,8.044958114624022
51,-4.635776436437142,-1.5579258444011803,2.189712761673801,0.03269064367494412,0.4618224728890299,-2.773474330339307,-220.92305611382795,0.6107473373413086,0.9983712434768676,4.38071870803833,5.439976692199707,4.867685317993164,2.475573301315308,2.1840250492095947,8.249625205993652
52,-0.4524287123299828,0.03421856465263096,2.5553269000973007,-1.7433042070624012,0.3381546336391157,-2.0539727540708226,-109.64978557173507,0.5424335598945618,0.780859112739563,3.5870668888092037,7.177692413330077,8.212993621826174,4.296772480010986,5.361618995666504,5.222883224487305
53,-3.1233785378089154,0.020835915539691108,8.389562840168242,1.837588549303556,-0.4531522967128714,0.14700759882192704,13.398775093491132,1.76377272605896,1.7207658290863037,1.997825026512146,1.4457167387008667,1.1881483793258667,1.163923263549805,1.3366940021514893,1.9118521213531492
54,-0.1851763706634202,-0.29335394809941784,1.191692089611618,-1.5958784984994927,-2.3115394914026557,2.1340830009811342,-180.0,1.143674373626709,1.0290826559066772,1.077122926712036,1.363569259643555,2.3058481216430664,4.60316801071167,4.839223861694336,1.8687249422073364
55,-3.099997472671805,1.236211740014307,9.30803929947199,0.7328704182241568,-2.558125232617309,-0.7270788656481426,137.7924644124778,1.947271585464477,1.4439566135406494,9.209257125854492,5.35694694519043,2.682044982910156,1.994351983070373,1.799020290374756,1.631835699081421
56,-1.3503269920155745,-1.5335479512950374,0.6860648209413511,1.8681098018394036,-2.0183002332522326,-2.2367612236918903,-179.99999999999997,0.7583326697349548,0.6932465434074402,0.7555472254753113,0.992789387702942,1.8485835790634155,3.3272631168365483,3.6158740520477295,4.738585948944092
57,0.8843135885258101,0.8864096317300323,5.900162799639517,-1.7171827973608718,0.5591402396017804,1.251019436881017,-37.127244914149074,5.251672267913818,4.094328880310059,3.830521821975708,4.201362609863281,5.331879615783691,1.3206331729888916,1.2373870611190796,1.3548030853271484
58,2.6406349893281647,-1.8916551990518975,2.8626800087949995,0.6661081542117686,-2.0100202688383773,-1.474544279280397,-180.0,2.9517853260040283,2.81327486038208,3.1478967666625977,4.3078951835632315,7.6996116638183585,3.1759490966796875,8.196269035339355,5.379098892211914
59,-3.6253524262970416,1.584768162669257,4.7419839142725495,-0.9685227994891488,0.4381788128152362,-2.7802716284621347,-116.3386269110314,1.5901727676391602,2.17090106010437,4.500744342803955,4.952966690063477,1.4468092918395996,1.9851626157760618,6.0381293296813965,8.408587455749513
60,-0.09456038653486852,-1.1258501913273578,8.038563488277708,0.4735133786599155,-0.3828094181572319,1.3348329695990122,194.7124227729204,2.3906681537628174,4.879674434661865,2.5295956134796143,1.7948590517044067,1.5779130458831787,1.6200010776519775,1.9793100357055664,3.1692590713500977
61,-3.7861723518794714,-1.955091068098992,9.193790081229704,-1.144879418173459,1.1843234877602598,2.8782949576537473,151.79652533831097,0.575373113155365,0.6093370914459229,0.7476887106895447,1.2620445489883425,7.448343276977539,7.81446361541748,1.9745731353759768,1.816811800003052
62,0.5454706286953916,-0.11170329245642296,4.127120527356082,0.3973458921446733,2.107371841835614,-1.055657171728818,-179.99999999999994,2.5116941928863525,2.487010717391968,4.246809959411621,4.404499053955078,5.43630313873291,4.629355430603027,4.0768232345581055,4.233865737915038
63,3.218670258862492,-0.06114600585076646,4.667811337378266,1.5646312320259297,-1.7079357284993948,1.0275753162828316,-179.99999999999997,4.733330726623535,5.339061737060547,7.420432090759277,3.990361213684082,7.9989376068115225,4.722543716430664,0.7016371488571167,0.5687885880470276
64,1.4521022111959792,-1.7683456737391334,9.482261023303368,1.4197853580703408,-2.349213160914266,2.064614795002502,151.13905634744725,2.9144396781921387,9.346094131469727,9.565664291381836,10.328516006469727,2.811729907989502,6.28544282913208,1.96290123462677,0.8204531073570251
65,-3.873148756243193,-1.5856366284943082,8.807943406995545,1.27536807337638,2.8832887520115804,0.8761348499294161,-80.4330077527332,8.854366302490234,2.164407730102539,1.4840232133865356,2.7351512908935547,8.714488983154299,2.49287486076355,1.344778060913086,1.0338826179504397
66,-4.084120146978672,-1.8892192298259527,9.07631946804827,0.6405805954532844,-1.0727059970986352,-1.9291939341124889,-195.14162645616108,1.0441876649856567,0.7024742960929871,0.5926276445388794,0.5954079627990723,0.7054734826087952,0.7141168713569641,0.6064719557762146,0.610804557800293
67,3.2455045463587258,0.4532336627812139,1.4165671225682843,-0.5344809649215199,-2.9814549297113864,-0.7561463705531377,-180.00000000000003,1.7279751300811768,1.881824016571045,1.365525484085083,1.2212303876876829,1.277348279953003,1.5924642086029053,2.6524903774261475,8.180746078491211
68,0.5387634012600166,-1.2827071518623216,2.7504713276385875,0.7108371957301456,0.018462649516441054,-3.111388918780654,-141.9537217354795,1.2268825769424438,1.3779628276824951,4.146926403045653,7.156356334686278,6.85609245300293,3.832910299301148,3.634086608886719,4.638992786407472
69,-4.07875812439769,0.20701996514455434,3.829141701080536,-0.3191874834007744,-0.2254422686620185,-1.6077270341175534,-115.13334502175101,0.7890225648880005,0.8231063485145569,1.0147769451141355,1.6353905200958252,5.847472667694093,6.050367832183838,2.7578113079071045,10.291687965393066
70,1.895169796799092,-0.8420516913032916,2.2586533785164282,-0.6019932479950953,-2.3264733867442318,1.3643504337000705,-179.99999999999997,2.430428981781006,2.1373178958892822,2.21500825881958,2.7191832065582275,4.381810188293457,6.689798831939697,2.5910346508026123,8.49062442779541
71,2.2675753750344803,-1.0038195835474435,6.06708565634438,1.0222019012841574,0.7186953790601072,1.6465936226843452,-133.52558364735583,3.612175703048706,3.486842393875122,0.4989298582077026,0.301598459482193,0.25162312388420105,0.2263207733631134,0.27284350991249084,0.3803991079330444
72,3.6672844475292963,-0.3588683009533833,8.734561982024237,-0.1788338242987355,1.4286379114731114,1.2167598142536822,700.9239981079457,1.0379327535629272,1.1847442388534546,1.3943582773208618,1.1481623649597168,1.1141406297683716,1.2672851085662842,1.79935884475708,4.1897382736206055
73,-1.1682462194310028,-0.09242989826318526,3.6273931532436836,0.9193790262912498,2.3275771448107827,-0.1766779625691215,-180.0,6.040071964263916,5.921733379364014,6.840013027191162,0.2373736798763275,0.20000000298023224,1.7165373563766482,0.2262525260448456,0.32942548394203186
74,-3.810327130233868,-1.1316155863695898,1.4123327601913638,1.8774836209924184,1.9846912974093252,0.9812122941856921,-180.0,2.431323766708374,1.7027093172073364,8.702018737792969,5.598080635070801,2.3291146755218506,1.6437773704528809,1.4165552854537964,1.4668351411819458
75,-4.876791689058394,-0.6171167414134366,8.560977579786584,1.9503008280649696,-0.4472785632325169,2.3969566240379407,-316.6580519355283,0.3440529704093933,0.3221305012702942,0.34589147567749023,0.4474967420101166,0.8134754300117493,0.9574138522148132,1.0246946811676023,1.3278841972351074
76,2.194697058549549,-0.4891132365128082,2.037209449012404,-1.884468253514504,2.952171525180736,-0.6952097313606473,-180.00000000000003,2.7007925510406494,2.885133981704712,2.5823631286621094,1.9350478649139404,1.7601470947265625,1.8765181303024288,2.3915719985961914,4.224340915679932
77,-3.1331009102243024,1.8258750696306116,4.424285675117076,1.3345949526238456,1.7344177175681184,-0.9262413745066084,-180.0,1.7274048328399658,2.1521875858306885,8.756706237792969,7.816649436950684,8.188701629638674,1.0841083526611328,1.4122525453567505,4.470688819885254
78,-1.4225635735673556,0.22785437097863115,7.669265003155428,1.1098117259602485,0.7460883574417614,2.9309072893249613,171.80564215859232,2.0108115673065186,1.6588776111602783,1.6248521804809568,1.86471164226532,2.65694522857666,6.028689861297607,5.882349967956543,3.679907321929932
79,2.828846862038352,0.25653567844779035,4.938757689126524,-1.6645698922772008,-1.6170293184488211,2.374497619884544,-180.0,5.026840686798097,6.445363998413086,3.769033193588257,7.592306137084961,4.0403709411621085,7.387829303741455,0.5865443348884583,0.5307900309562683
80,1.7280855263587336,0.31131404618646785,8.355921445845118,0.43836438219412255,2.3807749842799057,0.4823809212517407,239.98730609723884,2.8975756168365483,3.086920738220215,3.14603853225708,3.797472715377808,1.7558352947235107,2.7298402786254883,8.504247665405272,5.601176738739014
