,x,vx,z,vz,phi,w,value
40,-4.195565156447505,-4.04299295166537,5.952592163516468,0.4141219192413734,-1.7214533620625618,4.039111569531128,206.98979983737638
41,-3.497925893844095,0.32677809078275555,5.982335513294796,-1.6954719246613283,1.0466285664055253,-1.0774267163294686,436.5781300491288
42,4.8801254303072845,-4.230906123815183,8.092180245923238,-1.560391352532525,-0.5534545791474397,4.574276404100164,999.9999999999997
43,-4.261922880991728,-3.8530002135551635,2.724796571380205,-4.642002227152624,2.065700858106384,-2.2817670513926576,175.5227658733231
44,-4.795778740504174,-4.639850239994049,5.778602310841297,2.0081266864121305,-2.9616372795151724,2.038665392556954,-316.0216363602234
45,2.245247905878421,3.418569208882671,3.924961953696603,-1.2055512472046983,-2.253722666283444,-5.233098827650375,539.8162038352344
46,4.411407540334084,-1.5412462367278223,2.5335067013195376,1.816569310669295,2.285518131430477,2.2304146774554194,482.621434843491
47,3.321429790389786,0.847489509511167,6.462952599784373,3.659001986886901,-2.2812008443042684,-3.3302522101604515,806.7807042428054
48,0.6934508601135638,-1.482648978534995,9.243950197626713,2.118375293717026,-0.3932728924586022,-0.0502898831664389,317.77106222385976
49,-2.760766136047014,4.537230849602944,2.672596349035387,-3.669724773702651,1.9595000624568346,0.17904850521689042,463.64294818815915
50,-0.1919416303265331,-2.9978983111575586,0.3413526683508439,-2.9196267878175997,-2.0778638184027285,0.32436904876631,64.61911517868053
51,0.3808443771932577,1.0341243183659232,6.236230225676839,-3.7942305422606237,-2.2343399849126593,4.735541063493031,661.3339256039378
52,-4.704828486365281,1.0099076483629688,2.08573501833045,0.5574046707091238,-0.6102589311705144,5.641077309236488,397.6861322138528
53,-3.680217189898305,2.9078950896438593,8.159822622733554,-4.630622316703468,-1.0999584117213699,0.908236055192015,463.8701925406811
54,1.5726328002260201,-3.7754218812951965,2.2634572797010954,-4.942457579115657,1.9198714700782373,-4.395336128605737,431.0472873199184
55,-2.342418336908536,-2.408407616343858,0.2521443520822242,-4.094001847558626,1.6019776477377974,1.1918836572665406,-223.40602529491886
56,-1.7624090754954813,-1.554059351381607,7.025458804561257,-2.7822251571407106,-1.8177727011370284,5.673274034207028,514.1032995264384
57,3.918297751004303,3.2932221868726614,7.936417109813233,-4.2580107241434355,-2.2796594273605364,-4.856240329295182,968.5951964262684
58,-0.3041462134364554,-0.962627187283899,7.443170525223145,-3.11700223640854,1.6490743393609026,2.53009921550734,606.2941518498997
59,-4.058796112132209,-2.3595976240021974,7.682589771345426,-1.070897739159462,-2.347201507499107,-4.6041382440930825,389.5537492969948
60,-1.2037545925267934,0.2810162552616413,7.5432451358724535,-1.9900513444612287,-0.4166481400643747,4.131926356113995,568.015031713133
61,2.316077991708231,-0.3761110836193904,3.941799470758276,1.539006928991312,0.8157954154561731,4.7208497865805,99.44436865173377
62,-1.2167800151154151,1.1650304516753476,3.0669294069390363,-2.7873996682851763,1.7877662209692975,3.950488829377827,484.5929039748465
63,-1.131583358795555,-0.945430981326167,0.27520429739054,3.6678749071654053,-2.1709731688909084,4.358272074034975,420.15473102358504
64,-2.317563696761443,1.6618440831818209,1.295473423995932,0.5316590740568685,-1.5084134735935886,-3.3313898835674327,436.4781059253147
65,-4.695500265342439,-1.21949181652945,0.4741780981696653,-4.952165749003189,1.3811575361733617,-5.3023327933926785,-349.02436765377985
66,-4.144125901847865,4.362559800208221,8.172498412551572,2.0870333363974325,1.1788941420785832,5.610715587534759,455.82983251664695
67,-1.1284450717196037,2.81018942864164,0.46454642574535243,1.1623590941965176,-1.4383129356129807,-3.684756628596064,406.0156311766955
68,0.4323335369786596,-3.043409700120998,3.0804857353487725,-0.8073616088290922,0.3056908838246186,-1.5178574510630467,517.0410869238947
69,-3.0379923271467324,0.9096560563718494,2.5318250605419945,1.9053206011209758,-0.7619545532385361,-3.64355854274046,475.98497091486485
70,-4.378720656795529,1.6395827853896776,7.465596144533975,-4.38435197940636,-1.9584596392509903,-0.211538036242918,419.24552310054605
71,-1.3763950064461383,0.5265621169583241,7.1604868831265325,-4.1935504750120165,-0.2704578446663244,2.386918268192211,555.4010923729013
72,-1.9913813727152196,1.9505567638355394,5.885108048021584,1.5180612682907446,0.09246482262475242,4.354365712141153,318.02251316151785
73,3.0754248793499865,0.4628937426062105,9.219244945592724,-0.9678306662831817,0.5184123404977097,1.4815663927668616,1000.0000000000001
74,-4.286761350961741,3.926255896191872,0.18475228706273494,-0.1392127576231772,0.7141392773352733,-3.495961262356554,361.1791515032879
75,-4.23279066276908,4.443389203779974,0.26526290233236605,-0.9735794498383141,1.2253705057100603,4.094773501807806,250.77096763721534
76,-0.5234416124457519,-3.0266365497137904,6.018029231463795,0.9277558184503256,-0.4723174135926329,-3.676735646590025,575.865825643183
77,0.2950649644681116,-0.5656876721373756,2.670290016851229,2.0933640608234674,0.7220723476067779,-1.919500177845868,525.7408944131533
78,-1.1938423721525027,1.1780679778382037,8.712215760473143,-4.13520487959349,0.8443013707996365,-1.2321812347793886,407.3792382039767
79,-3.290206615104002,-2.960945592800881,3.8977656019334885,1.9738285472696475,-0.37914991352686345,2.380968328923558,425.8605406935944
80,-1.0920790958834639,-0.9905033004459165,7.043486683309207,-4.603104717394882,-3.0663537611237754,-1.185192469784834,560.5287858046422
81,1.6590123791155378,3.9873257382867973,4.2416876219088,1.059395839644787,0.23246962616871336,2.5236202879251373,-86.51344313836624
82,4.016858516148538,-4.956436139349638,2.048743982417501,-3.049379689521692,-0.4027450966555888,-4.497946956696824,434.1053658849233
83,0.8897420421816324,2.177285396692497,8.579917281610562,-4.434158476479228,-1.6180619484290653,-0.9231294146924869,480.03753124612615
84,-0.09479152962446413,-4.0013512242151315,2.195694130554755,-2.7670640652949565,0.7044791385046749,2.865071231637895,447.187415699711
85,2.0625353256470778,1.5437740432549365,3.608549731617315,1.4316382265811978,1.6202897662112097,1.052008721754527,450.09843301926253
86,1.5927202654215904,-3.0039417580522554,5.444306159219162,-0.6665159150043856,0.40928840322695237,-4.156594841200048,458.66916918071416
87,-4.608879555768032,-1.1142715794800315,1.3222630334600838,4.971083918073669,-2.505294774441492,-5.303712841937512,314.8780121502433
88,-4.387874611156616,1.1355161689448625,4.5488409244313335,-3.612881248288382,0.5963993369032892,4.615425220496668,412.24127532184434
89,1.9947030648839439,3.4743608112154085,3.5767073757431564,3.4144812556145236,-1.4033954510405309,0.018339200256277444,138.10269567615435
90,1.0168846502058244,-3.607123673469723,2.1286515477005974,-4.547972231632413,0.05839874268441969,3.2425183975927716,432.6924029889567
91,-2.4441156984169368,1.370117198036759,7.588979788789527,-1.0710063502554812,2.8315556744015797,5.499387810150905,510.10688820278585
92,-0.7196009849014491,-3.6478088441023937,7.464966728436698,-3.2016560367211557,-0.48309661504663737,2.5802518173845925,549.3518876258638
93,1.2908509271974111,-4.564926997387215,2.1911755506081434,1.8411648699626815,-0.45473181486719616,-4.63153919580533,493.2616709220731
94,0.30630205004253064,4.479849409082284,3.142635217820713,-1.2547230837843526,0.8765769840164586,-4.737134985888169,512.3774102769951
95,4.372292071738988,0.892595429358888,1.2686985313211918,2.9921087711137275,-0.682304068113428,-5.250041464176785,452.53512117981046
96,-1.9058844210128614,-1.6492120778559949,1.0830915780324069,2.2441549445095523,2.6047302564125596,-4.689963639533193,437.6022662106929
97,-2.9777862507421746,-2.637702051688936,5.030329664577965,1.0163591477446667,-2.9130064495593726,4.826178504808718,393.57162926042844
98,-0.05062313536898522,-2.4821436729632786,7.349368265330223,-3.3819929373889934,-3.0000047713076445,-5.238646157749707,590.9111752728805
99,3.57403892736645,-4.7328864512101685,9.829518670131678,-3.0894425045909193,1.31201784574964,4.70786502644547,999.9999999999997
100,4.745537628397713,1.4926894947085305,1.5700655464136604,-1.3318786656106383,-2.664026427432808,-6.280347380740881,199.33717089000567
101,4.41048137398742,-4.211258720022455,9.243119866466866,-0.9743926540735544,0.8487408305941484,-0.8740503750600164,1000.0000000000002
102,-0.8731591685182032,4.180956838755208,7.502570543806996,1.4031948717925369,2.7715819780223105,-0.49506467341134286,76.43965087048564
103,2.8224866886971336,-3.06762897307566,3.367504847401138,-4.587291780172858,-2.846260970099034,-2.325441595387469,484.74528908462906
104,0.7421333680663373,-3.2867527105064385,5.09077040914346,-1.064229827592463,0.845700403339702,-5.049367493373514,626.302203371379
105,-3.668093087293225,0.8759247884631458,4.353196494202319,-2.4265256340174055,-1.8066364463017286,2.2805027939787443,441.59145813752707
106,3.7529007245081925,-0.3852275753746799,8.819558917184306,-2.7704505403744406,1.4222798041680864,-2.9066251698221413,999.9999999999997
107,-2.7365129084996367,-0.9335570577501349,0.9654099177417075,-0.4139211842634891,2.482257118433476,-2.8898897178746377,420.85511034293444
108,1.8565411072474607,-1.2375752409472076,0.8021301675183379,1.4605742163038489,1.2278534964205,-1.302361531583017,423.384440079975
109,-0.8697330315300231,1.889416427378733,1.6713963007437682,3.7177792323353227,2.2511342941024397,0.49391377733014696,487.1708106458895
110,0.040283807200212074,3.6761584645050096,5.081845630229828,2.3644749913823855,-0.5756400663652026,6.25753736560087,661.8912526171263
111,-3.3644922697738586,-0.06700809442594657,1.4086402371254736,-3.9444996666394925,2.9383356221605554,-3.555252361972733,402.27401514184163
112,-3.3705562710670725,1.7900184719267234,5.9363194329553135,4.40517400766041,-3.1125458653343654,-1.303571627680638,468.23016189781765
113,-0.2182693450399329,4.015639599376112,0.5309833941530984,4.052951337396054,2.3374109252953703,-4.3802160168336215,432.30829734171056
114,-0.35226331362904517,-2.5334897681939195,4.097961139444434,-2.5570978346985362,2.118222995192836,0.37176865610619814,542.639096341068
115,-2.9943961714255227,-3.9571456664785662,0.8109058470693686,-2.4343832299624935,-2.8304699554031787,1.262287368814638,388.1230334395312
116,2.7314632615987122,-4.116706100374236,1.0453692555021488,0.49226001883891435,-2.8756662496745595,1.1361196749780982,431.3217723791209
117,-4.52915091889412,3.2154073164055106,6.075838172206653,2.305153468596072,-1.855329126384933,3.4001914344258015,428.675690994502
118,-1.5612733569250068,2.92978417818155,4.069225864772843,-2.1366035317594823,1.3925603913714486,-3.875740707320433,409.12586202976934
119,3.4733065719047946,-1.4761261095379483,7.101627642109181,4.183997693482345,2.5478684646987446,-1.490689909740107,874.4955415055816
120,-2.0638344880581574,4.273721339534033,3.1761780688830434,4.045346877927257,-0.43007651036180405,4.027434681811586,484.9560003802128
121,-3.547056742059773,4.626284193528386,1.4190251471055138,2.8472349817426466,2.4247405989500965,-1.4674093944544815,471.047708618501
122,-1.8801731044655612,3.8687049659168693,6.952414713462862,-2.752187883869852,2.004083328072193,3.9515870377552282,567.2283865084478
123,-0.7019912051317236,2.138295506510545,7.878050346008786,3.016559199320705,2.207337280826505,-2.847076954165192,-322.47087634903784
124,-3.114317784121552,4.19289396457512,6.624066445341208,2.9801015473276884,-2.30815255837169,-2.0093712968198894,506.0559381627245
125,-2.630140620918776,3.666103076273995,2.32825724674952,4.216825261573119,0.37594578434005177,-2.66144425335207,519.1362536062494
126,-2.4198455883963987,0.8488800542315875,0.4388151841966159,-3.9259305929766644,3.087815020543043,-4.82295342293187,-78.18183708978066
127,-1.5362430967337315,3.744871263945006,6.761808154769486,-1.3175417345690734,3.0884665741843973,1.6678807781197529,588.3411004981515
128,-3.873271825414082,4.803118947613179,9.281486048511015,-1.8119018745272655,-2.3872659472208846,-3.726112852307919,475.48489113307926
129,-4.858418869263087,-1.2508223277552508,9.373315044605466,-3.349172614676097,0.35182586571330043,-4.735419130199482,119.35464802152156
130,1.6702976340886977,-2.7346307928897007,8.912576102238463,-1.1870101639592487,2.771859649415706,5.710813389300043,661.6054250546626
131,1.772956385744151,3.048402971616193,5.372430471669847,-3.850607357833357,2.891676516060011,3.1218024455164315,-322.3452891806065
132,2.6851595223524525,2.8782819290500328,2.249755332812632,1.4986164144258671,0.006874594736848483,-0.4478024109548686,493.31816993220394
133,4.056351211142491,-3.734571120686214,0.9573663660739107,-4.327276852301713,-1.0558867538877799,-4.216824136204085,340.8391798083399
134,-0.5559199046164878,-4.094706172333174,2.1617446793909156,-1.6358497337945108,0.45574810507778807,3.75633370824975,457.12423152516783
135,0.3728913060135488,-2.174759760220101,7.491313749801868,-2.363872214759113,2.242415598090311,-4.579422820741676,641.5906963455415
136,-0.8581582191379011,3.039176022835953,0.3354614417115398,4.25064467259382,-2.9264330804075396,1.2930867008623004,426.2211556456277
137,-4.632145890998364,4.9092295085969315,6.485903638559974,-4.632886675438859,0.5239983151782437,-3.20801516196028,430.054135474527
138,-3.5253579459999074,3.9273431831658545,5.3854793828323375,2.2483125490626596,-1.634384743447453,-5.2245651602649765,337.92886720113887
139,2.744005371677247,4.320205469756248,1.0445161708491268,-2.92100740484899,0.22724698576882751,-2.2227897878808927,390.60762653845524
140,-4.170418331534077,1.1953027499891666,9.7616209414599,1.1961393690854072,-1.4266134378099966,0.5065590956736443,226.8352054208946
141,-1.2850645826697757,0.04776780079045295,8.392562587467577,-3.3499774343676822,-1.6776083539329336,4.383732819761789,553.4222195093499
142,1.7078021588937293,4.425065101091487,1.8222741238925433,-0.12388623901591256,1.9121320436696383,4.298686977514514,459.7680599888271
143,3.366658694209324,0.31706442120561373,3.019250294363215,2.6957118896269217,2.550022829876248,4.566083265299648,523.8264961444445
144,1.6668755159842874,4.5507017591650545,6.679446772780501,4.225331221416173,-0.039801456003220714,-4.3764507426665435,816.1027522929933
145,-1.5814608747202072,0.35367378429656604,0.6430750348783143,-2.6206912133621243,-0.000753976623498076,0.3873073771832196,361.66276026363425
146,-1.7478643222697166,2.6311973367112254,3.2126018359590525,1.749440747915476,2.4633484935856877,2.8027208421925973,540.7580728270171
147,-4.406017803886781,-4.402196952402165,7.522496983412631,-3.1543060281502298,1.8735036481761291,3.437089621968262,-74.38123012712161
148,0.8601692951423079,0.463189907653506,1.5114093901923398,-4.808432320296076,-2.6953890219383263,5.912071823588532,391.6260381017813
149,0.5490827257250839,-2.781128166197294,6.433593654533283,-0.5850303990929895,0.5104361931773456,0.514776985963425,649.4463299993189
150,2.4899408319167797,-2.6367305247296025,7.60317061128153,-0.39907774652144745,-2.6020894398270626,-5.110157439833724,804.0294713866866
151,2.0701409184368558,3.4493428279279144,8.879534912049042,-2.0903916929763366,1.0585006197860478,5.033107942383063,852.007387117953
152,-4.5733829331437335,3.482392712568876,2.156955966386488,3.696315718206696,2.8886192741806136,3.1092280232123244,426.6320407681178
153,-1.954850201965054,-0.8669411945014609,3.971314223813456,-3.548161098778718,2.041969032736227,4.1553095210939865,513.8009606963085
154,0.7154313512959245,1.9266648666635389,6.646503690760264,2.7240166911147963,1.1839762211887512,-3.187440636092244,716.0028072407252
155,1.2039608567621807,-3.8171586335813554,3.83855158434626,1.986211364631516,0.5478871093782813,-5.904716237126918,586.5714912990368
156,-1.3963540711864555,0.25120062795873643,3.4616272412246984,1.031354288123759,2.9535772573936505,6.134954778956823,537.8945404707187
157,-4.380996668487413,-0.09010439013367488,2.875455350472038,-3.25350187539978,-1.403888717764992,-4.798556857574405,397.2966329805499
158,-1.657978316812554,3.047334168565394,1.7240474264236316,-1.1153794831102215,2.48537184210464,-1.0931962161739213,442.33741652894406
159,4.163072761986809,0.9853004638724636,5.987881335586347,3.160838649581125,2.4396790178305787,2.0531372174816056,722.5282783780852
160,-1.6799586204446717,1.3229526281295119,7.699417551515925,-3.714038171144561,-1.5534090780296768,5.3759930579245765,551.4420576376061
161,-1.291933733300259,4.496060928752325,0.19840810675282095,0.6840605585478654,-0.6585404187134074,0.6344829044355853,392.09443861262537
162,-4.5906866091747816,1.0239524087999712,0.6142374877669798,3.1007778621706343,-1.6289632612216818,-4.549450261105302,401.85379394609186
163,-1.5051690685788897,2.593278798871209,0.8084035635394449,4.385547721643741,2.4168104536904256,-3.592041025274332,452.71795051965415
164,-2.813915940722419,-1.8580061559106378,1.8599582605185394,-3.0721945935674464,0.9005752163613323,4.218704323484852,427.70770421346776
165,0.9005738415806093,-3.495250918448046,3.2156006503196433,-0.7828988894449687,-0.9876276088385705,5.031745150162326,521.9747205788091
166,3.013127046401605,-0.26553173345263126,8.67278260943792,-3.5370198104660133,-0.4658903410167792,-5.666149838008984,1000.0000000000002
167,-2.4082625708623393,2.422484611859044,9.170720449547257,3.69048514206869,2.4280498184040704,-4.928539847234481,385.37300847476837
168,-4.250238302072653,1.027652420566815,7.467457599586931,4.789814899533436,2.0291485838892784,-3.060748357210932,417.7791800887624
169,2.1938366936248936,3.14336801513962,9.690105413858813,2.477433631860432,-2.3216648316761272,-5.397538897590643,399.7520020263938
170,0.2661590969141514,3.268080751565064,0.49624814026014485,4.18843538713759,2.5467001702572185,-2.9035416925309447,430.3623524373098
171,0.15117884683011695,4.68919204007063,0.37717999691535,-2.056766799174704,2.238059433432486,-1.61736566800006,236.374518790653
172,-0.6330877441325082,3.4681646098884897,5.144465469216517,-2.0061440098444203,-2.067886108518525,4.156906286704864,614.067922198778
173,2.237765608283542,-2.9695103684446655,2.9813174188712077,-4.964300214703412,-1.3187841503245779,-2.1175397473513238,476.53525642267783
174,-4.731566818839532,4.304949852290566,5.387583124576613,-0.41040178208261757,1.3687478430874878,-5.4115896011220865,424.9244952070394
175,3.424719065257193,1.1997018398438737,8.820498715639667,-0.8937524910129859,2.684359854584014,2.079922233153704,999.9999999999998
176,4.874431354466417,4.8842256181365045,0.31796848576680525,-4.327977655326799,1.503494754213948,-0.8235978087841183,-358.51404230338875
177,-3.385298507050164,4.922481763079135,7.596712509068717,-0.4368741288386859,0.8016606263946198,-3.0163627098413826,490.11029241748935
178,-3.3989090013184056,-0.550641560316226,7.463630557391793,-0.44635784476007334,-2.7780571618315353,-2.7242534379714503,438.00756412795096
179,-1.744430382958516,3.1220096761978056,1.7665146606178106,-3.3578495575106935,-0.8074404522934011,3.559896239798327,423.56956545226114
180,3.4631381714782066,-1.0138687426966273,8.070008600519456,-3.6472174365656205,-2.5415846950371526,-1.7914097280088725,1000.0
181,-1.3108015880199,-1.3091679824099534,3.0203383106630044,3.6473212624447733,0.5830612574835246,-0.17250432945410488,522.9180173326237
182,4.029578238202385,-2.4153825345036584,2.4670899506505406,-0.9713039329687776,-0.34120249601356667,3.3626357037003753,477.07377389918867
183,1.1583170213092897,-4.802231950306409,7.002777474650715,-2.6958287105432497,-0.039915520762457746,3.154519357378062,657.9260020307149
184,-3.8305859520877483,-1.2837186156743718,2.302098369585357,-0.6526343939441777,0.10636139740155315,-0.7985416020610048,415.8526987355794
185,-3.4885408605289516,-0.344955977158925,6.081851390884291,-0.24488223847403745,0.800313713241438,1.482655013919456,431.4121314433703
186,-4.346945500975076,-0.21519636937116537,6.091960374189878,-3.8349832571390072,-1.4404375290908653,6.156866138096698,399.4632215892736
187,0.5152610773580264,-2.8957466638978935,5.008145740028561,-0.7788112493505492,-0.2504758721867,-5.477784501390266,629.0105178331343
188,-3.2253644778925414,-0.7680340767320404,8.312276800756479,3.06864891925232,-0.4730674039004197,1.67553770576703,448.66772200214103
189,0.5016586539457428,-2.874719055984718,1.234353848548343,-0.3333064424626855,1.1384053897493152,-1.7411103317098213,427.4180704642262
190,0.21145437679898205,2.032021002937169,4.587218105892797,-1.5347884554544677,1.1855551348379825,-3.2756015213343272,594.9086457347368
191,-1.8011757242071837,-4.246169291256128,0.6842532942336654,-4.404177081029265,1.1469747242864683,-4.652297795286841,27.91862396744355
192,-2.2064221112488083,-1.4038720156346018,7.729294108346981,0.17685552841832042,-1.7833203834230706,1.015160687743971,491.97827201446637
193,-1.876991580387065,-4.113967136897633,1.0234837593812063,1.9894545556724363,-2.790106397643134,-3.0472213716773915,432.25488759894205
194,-1.2926643527013484,-2.391539505073488,0.19724008690322536,-2.496522148959893,2.3670891848013342,4.642949148100966,-64.5278361504677
195,-3.988168739187538,-2.652320384085823,4.153891920742797,1.7286968060779193,-1.1793947974638257,0.5885356430992195,388.3770219168601
196,3.555091902970508,-1.4240393035077759,6.713007554273793,0.3502546086001077,-2.742221294171696,-1.424890239839149,770.0209474456915
197,-0.41029337743796646,-1.6266076391619047,5.090632879032407,1.9274861052504093,-0.9948907672433505,4.855948985569492,594.6023864513227
198,-4.850060051800465,2.0599643483253143,8.221465493368532,-4.992700092486021,0.060634142037131245,1.1900294104400464,398.0571942078565
199,-0.6363394888670593,-0.48117580786859726,0.8061743020403245,-2.1704177469743255,-0.9366099252811528,-0.0065488800517385926,390.8955514787507
200,-3.9946574818859304,0.48501295517733833,1.4955011886027414,4.290964728296201,-2.7976267498528196,1.3435360842036737,430.56610565781324
201,-1.6993021408124278,4.531827486171741,6.20764697640494,3.0232791554207488,-0.36232608719890314,2.595533610591655,586.0822149170525
202,1.4723002049548848,-2.773926385669403,2.900842598385154,0.017784604612264054,1.3037263069763023,2.3595347161231057,520.9767129068211
203,0.5390145597451497,-2.3934502666011905,6.377408857586263,2.816904699180923,2.657359947389173,-3.228999129462807,656.3424357115929
204,3.929272225972383,1.3241713644567001,6.367515447345841,-2.1756427842073522,-1.3035084380133501,-3.8248692591232683,477.88613005596414
205,-2.865338820882485,1.9189528219356085,6.197298127796319,-1.550680029831355,-0.9800856853696005,-1.4786343312545744,223.82381265061693
206,-0.3150492540386427,2.4191690413845643,0.9888617874512207,-4.2941522481674035,-2.5297538998301303,-5.258002637141725,375.4715379831328
207,0.12261649706819533,-0.012206837454144193,0.14228470444863417,-0.42199712397362354,1.1502281924235058,5.442451046668889,297.15910515274896
208,-1.7103736012099038,3.6592877596541467,8.688791682419492,-0.3458065232408227,-0.61327181209609,5.456463317361152,321.85668612128364
209,3.1697557303954724,-2.9689198826983967,5.883531488109846,2.4553846708414673,2.2289569973766037,-4.370895212149035,466.01410015203317
210,-4.643724648019049,-0.17884185421623044,4.477401984787139,1.2587405649621308,-1.3369346942297826,-2.7689365304239666,372.0511424356008
211,-3.347949628793674,4.87583104983017,6.036773500688026,1.5948942941907447,3.0704295307198537,-2.0209487155724997,493.6553745434072
212,2.3943406380420527,4.436887024141635,3.777577710643328,-0.7371578810022941,-2.974402773646699,-4.7367690473917925,532.5412567658781
213,-3.6365553134991035,-4.735682341751022,8.035913971403808,0.6004854863228273,1.4000379388007742,-2.9230853908982297,390.72871038292715
214,0.7903598207061515,0.5379301603273481,4.4852469902330485,-1.1333516582176473,-0.9805259428038346,-2.879652125754775,589.7001441328339
215,-3.046998133300618,-1.0187865291208196,7.7998921395032355,-3.201772127905629,-1.1684113538023095,-3.1597896244161596,456.14189936219697
216,-2.908070295280228,-1.4008005827708168,0.3499382208809887,4.784615008328814,0.44591071778627933,-3.917109053004134,429.35415764881736
217,-2.37092430866108,-1.0935782204601843,1.5376101930089725,4.904471099198023,-2.358056818501823,5.294486551197288,478.85526758370304
