x,vx,z,vz,phi,w,value,d1,d2,d3,d4,d5,d6,d7,d8
4.268296913,-0.318525405,9.00256564,-0.25132597,-0.103575163,0.127729578,1000.0,6.415524959564209,1.349858045578003,0.8199943900108337,0.6604803204536438,0.6331449747085571,0.7168231010437012,0.8638111352920532,0.7004340887069702
4.252370643,-0.37622319,8.989999341,-0.154123928,-0.097188684,0.119337685,1000.0,6.124975204467773,1.3383231163024902,0.8317674398422241,0.673357367515564,0.6428233981132507,0.7261490225791931,0.879540741443634,0.7142447233200073
4.233559483,-0.428793994,8.982293145,-0.065920292,-0.091221799,0.112081156,1000.0,5.843672275543213,1.349966287612915,0.8297101259231567,0.6772353053092957,0.6519233584403992,0.7383966445922852,0.9124816656112671,0.7387876510620117
4.212119784,-0.476034235,8.97899713,0.006777682,-0.085617742,0.105864189,1000.0,5.55897331237793,1.3105467557907104,0.8143121004104614,0.6549415588378906,0.6398434638977051,0.7278154492378235,0.9257330894470215,0.7545338273048401
4.188318072,-0.518071004,8.979336014,0.060564293,-0.080324532,0.100415667,1000.0,5.32520866394043,1.3269774913787842,0.8266146183013916,0.6714076399803162,0.6571725606918335,0.746703565120697,0.973522961139679,0.7959293127059937
4.162414522,-0.555234467,8.982364229,0.094460665,-0.075303749,0.095346999,1000.0,5.149190902709961,1.3332856893539429,0.8339387774467468,0.6889235973358154,0.6725283265113831,0.7611613273620605,1.020632028579712,0.8321484923362732
4.134652798,-0.587945635,8.987087262,0.109009884,-0.070536399,0.090259182,1000.0,4.935815334320068,1.3102344274520874,0.8247700929641724,0.6783924698829651,0.6612694263458252,0.7601743340492249,1.0502259731292725,0.8574298024177551
4.105255517,-0.616751201,8.992537756,0.107023234,-0.06602344,0.084834184,1000.0,4.7515764236450195,1.285103440284729,0.8181113600730896,0.6780376434326172,0.6545809507369995,0.7511248588562012,1.071420431137085,0.8980438709259033
4.074417957,-0.642264676,8.997888918,0.093134402,-0.061781731,0.07888926,1000.0,4.603142738342285,1.2772231101989746,0.8056315183639526,0.6624546647071838,0.6563663482666016,0.7494010925292969,1.0765845775604248,0.9292283058166504
4.042304723,-0.665074604,9.002545638,0.072631699,-0.057837268,0.072454421,1000.0,4.472898483276367,1.25568425655365,0.8039911985397339,0.6646594405174255,0.6547619104385376,0.749993085861206,1.082007884979248,0.9651857614517212
4.009050993,-0.685637277,9.006177223,0.049596559,-0.054214547,0.065786863,1000.0,4.333714008331299,1.2342126369476318,0.786558210849762,0.6491486430168152,0.6372782588005066,0.7320825457572937,1.0640721321105957,0.9910504221916199
3.974769129,-0.704268287,9.008657051,0.026277132,-0.050925203,0.059299637,1000.0,4.306897163391113,1.2476645708084106,0.802354633808136,0.6627533435821533,0.6591006517410278,0.7481047511100769,1.0813933610916138,1.0308873653411865
3.939555714,-0.72101717,9.009970908,0.000124465,-0.047960222,0.053410211,1000.0,4.194179058074951,1.2261435985565186,0.7833595871925354,0.6526058912277222,0.6387383937835693,0.7421637773513794,1.0723159313201904,1.0638495683670044
3.903504856,-0.736206862,9.009977131,-0.026048529,-0.045289711,0.048464463,1000.0,4.104074478149414,1.208866000175476,0.774199366569519,0.6453219652175903,0.6315756440162659,0.7326554656028748,1.0654170513153076,1.0873764753341675
3.866694513,-0.750203987,9.008674705,-0.047556151,-0.042866488,0.044654964,1000.0,4.108866214752197,1.2215607166290283,0.7907763719558716,0.6598053574562073,0.6441851258277893,0.7531582117080688,1.0839769840240479,1.1439603567123413
3.829184313,-0.763218582,9.006296897,-0.062011264,-0.04063374,0.041974399,1000.0,4.038908958435059,1.2098854780197144,0.7836810350418091,0.6557794213294983,0.6331732869148254,0.7462964057922363,1.0819332599639893,1.1725058555603027
3.791023384,-0.775235782,9.003196334,-0.071542209,-0.03853502,0.040245228,1000.0,4.0133137702941895,1.2158424854278564,0.7843415141105652,0.6530722975730896,0.6429679989814758,0.7523483037948608,1.084680199623108,1.2139701843261719
3.752261595,-0.786156007,8.999619223,-0.080179053,-0.036522758,0.039124227,1000.0,4.0959367752075195,1.2574790716171265,0.8121418356895447,0.6849138736724854,0.6716371178627014,0.7755458354949951,1.133542537689209,1.2617597579956055
3.712953795,-0.796179671,8.995610271,-0.083800637,-0.034566547,0.038212981,1000.0,4.022887229919434,1.2439953088760376,0.81026291847229,0.6777979135513306,0.6691820621490479,0.766552209854126,1.1219819784164429,1.2943124771118164
3.673144811,-0.805402851,8.991420239,-0.08016195,-0.032655898,0.037172081,1000.0,4.007965564727783,1.246950387954712,0.8081348538398743,0.6797229647636414,0.668828547000885,0.7808825373649597,1.1335444450378418,1.3400967121124268
3.632874669,-0.8138163,8.987412141,-0.069692251,-0.030797294,0.035790357,1000.0,3.978210210800171,1.2493661642074585,0.8153002858161926,0.6733368635177612,0.6746234893798828,0.7791319489479065,1.1445587873458862,1.3839483261108398
3.592183854,-0.821353614,8.983927529,-0.054872539,-0.029007776,0.03395272,1000.0,4.008858680725098,1.2682194709777832,0.8217310905456543,0.695690929889679,0.6883111000061035,0.7956963777542114,1.1625924110412598,1.4308468103408813
3.551116173,-0.827980888,8.981183902,-0.037843777,-0.02731014,0.031640605,1000.0,3.926410436630249,1.246701955795288,0.8119297623634338,0.6806597113609314,0.6788720488548279,0.7971038222312927,1.155916452407837,1.467871904373169
3.509717129,-0.833721572,8.979291713,-0.019492532,-0.02572811,0.028944193,1000.0,3.903627634048462,1.2431505918502808,0.8104677200317383,0.6885920763015747,0.6835256218910217,0.7972126007080078,1.1601691246032715,1.5051348209381104
3.46803105,-0.83862398,8.978317086,-0.000382909,-0.0242809,0.025941656,1000.0,3.9776365756988525,1.2761964797973633,0.8441007137298584,0.7045826315879822,0.697593629360199,0.8056604862213135,1.194012999534607,1.5572770833969116
3.426099851,-0.842743519,8.978297941,0.018705224,-0.022983817,0.022685399,1000.0,3.7884862422943115,1.2244290113449097,0.8008025884628296,0.6681967377662659,0.6627612113952637,0.7780627012252808,1.1459828615188599,1.584693193435669
3.383962675,-0.846095947,8.979233202,0.034801677,-0.021849548,0.019206009,1000.0,3.760730266571045,1.2164379358291626,0.7995379567146301,0.6690227389335632,0.6586818695068359,0.7771759033203125,1.147485375404358,1.6304963827133179
3.341657878,-0.848771034,8.980973286,0.047589895,-0.020889247,0.015502091,1000.0,3.8804214000701904,1.2598062753677368,0.8272348642349243,0.6955606937408447,0.6856942772865295,0.8057317137718201,1.1896125078201294,1.6933687925338745
3.299219326,-0.850865939,8.983352781,0.05689999,-0.020114142,0.011488796,1000.0,3.8051962852478027,1.2371903657913208,0.8095760345458984,0.6865905523300171,0.6687211990356445,0.7871497869491577,1.1584385633468628,1.72756028175354
