inner_x,inner_y,center_x,center_y,outer_x,outer_y
0.694421003144751,0.694191960542827,0.340867612551477,0.340638569949553,-0.0126857780417977,-0.0129148206437205
0.750307398014197,0.638305565673381,0.396754007420922,0.284752175080107,0.0432006168276481,-0.0688012155131663
0.806193792883643,0.582419170803935,0.452640402290368,0.228865780210662,0.0990870116970939,-0.124687610382612
0.862080187753088,0.526532775934489,0.508526797159814,0.172979385341216,0.15497340656654,-0.180574005252058
0.917966582622534,0.470646381065043,0.56441319202926,0.11709299047177,0.210859801435986,-0.236460400121504
0.97385297749198,0.414759986195598,0.620299586898706,0.0612065956023241,0.266746196305431,-0.29234679499095
1.02973937236143,0.358873591326152,0.676185981768152,0.00532020073287824,0.322632591174877,-0.348233189860395
1.08562576723087,0.302987196456707,0.732072376637597,-0.0505661941365668,0.378518986044322,-0.40411958472984
1.14151216210032,0.247100801587261,0.787958771507042,-0.106452589006013,0.434405380913768,-0.460005979599286
1.19739855696976,0.191214406717815,0.843845166376488,-0.162338983875458,0.490291775783214,-0.515892374468732
1.25328495183921,0.135328011848369,0.899731561245934,-0.218225378744904,0.54617817065266,-0.571778769338178
1.30917134670865,0.0794416169789235,0.95561795611538,-0.27411177361435,0.602064565522106,-0.627665164207624
1.31400870598814,0.0753101218496643,1.02011607984191,-0.329198375337809,0.72622345369567,-0.733706872525283
1.31943281757813,0.0719862219923632,1.09243756770835,-0.373517040101821,0.86544231783858,-0.819020302196004
1.32531012184966,0.0695517628528996,1.17080162466219,-0.405976495294677,1.01629312747472,-0.881504753442254
1.33149590006594,0.0680666888947914,1.25327866754582,-0.425777481402777,1.17506143502571,-0.919621651700346
1.33783783783784,0.0675675675675676,1.33783783783784,-0.432432432432432,1.33783783783784,-0.932432432432432
1.34417977560974,0.0680666888947914,1.42239700812985,-0.425777481402777,1.50061424064997,-0.919621651700346
1.35036555382601,0.0695517628528996,1.50487405101349,-0.405976495294677,1.65938254820096,-0.881504753442254
1.35624285809755,0.0719862219923632,1.58323810796732,-0.373517040101821,1.8102333578371,-0.819020302196004
1.36166696968753,0.0753101218496643,1.65555959583377,-0.329198375337809,1.94945222198001,-0.733706872525283
1.36650432896702,0.0794416169789235,1.7200577195603,-0.27411177361435,2.07361111015357,-0.627665164207624
1.37063582409628,0.0842789762584129,1.77514432128376,-0.209613649887823,2.17965281847123,-0.50350627603406
1.37395972395358,0.0897030878483964,1.81946298604777,-0.137292162021377,2.26496624814195,-0.36428741189115
1.37639418309305,0.0955803921199346,1.85192244124062,-0.0589281050675391,2.3274506993882,-0.213436602255013
1.37787925705115,0.101766170336207,1.87172342734872,0.0235489378160916,2.36556759764629,-0.0546682947040238
1.37837837837838,0.108108108108108,1.87837837837838,0.108108108108108,2.37837837837838,0.108108108108108
1.37787925705115,0.114450045880009,1.87172342734872,0.192667278400125,2.36556759764629,0.27088451092024
1.37639418309305,0.120635824096282,1.85192244124062,0.275144321283755,2.3274506993882,0.429652818471229
1.37395972395358,0.126513128367819,1.81946298604777,0.353508378237593,2.26496624814195,0.580503628107367
1.37063582409628,0.131937239957803,1.77514432128376,0.42582986610404,2.17965281847123,0.719722492250276
1.36650432896702,0.136774599237293,1.7200577195603,0.490327989830566,2.07361111015357,0.84388138042384
1.30528989335223,0.197989034852084,1.6588432839455,0.551542425445358,2.01239667453878,0.905095816038631
1.24407545773744,0.259203470466876,1.59762884833071,0.612756861060149,1.95118223892399,0.966310251653423
1.18286102212265,0.320417906081668,1.53641441271592,0.673971296674942,1.88996780330919,1.02752468726822
1.12164658650785,0.38163234169646,1.47519997710113,0.735185732289733,1.8287533676944,1.08873912288301
1.06043215089306,0.442846777311252,1.41398554148634,0.796400167904526,1.76753893207961,1.1499535584978
0.999217715278271,0.504061212926044,1.35277110587155,0.857614603519317,1.70632449646482,1.21116799411259
0.938003279663479,0.565275648540835,1.29155667025675,0.918829039134109,1.64511006085003,1.27238242972738
0.876788844048687,0.626490084155628,1.23034223464196,0.980043474748901,1.58389562523524,1.33359686534217
0.815574408433895,0.687704519770419,1.16912779902717,1.04125791036369,1.52268118962044,1.39481130095697
0.754359972819104,0.748918955385211,1.10791336341238,1.10247234597848,1.46146675400565,1.45602573657176
0.693145537204312,0.810133391000002,1.04669892779759,1.16368678159328,1.40025231839086,1.51724017218655
0.63193110158952,0.871347826614795,0.985484492182794,1.22490121720807,1.33903788277607,1.57845460780134
0.570716665974728,0.932562262229586,0.924270056568003,1.28611565282286,1.27782344716128,1.63966904341613
0.509502230359937,0.993776697844378,0.863055620953211,1.34733008843765,1.21660901154648,1.70088347903093
0.448287794745145,1.05499113345917,0.801841185338419,1.40854452405244,1.15539457593169,1.76209791464572
0.387073359130353,1.11620556907396,0.740626749723628,1.46975895966724,1.0941801403169,1.82331235026051
0.325858923515561,1.17742000468875,0.679412314108835,1.53097339528203,1.03296570470211,1.8845267858753
0.26464448790077,1.23863444030355,0.618197878494044,1.59218783089682,0.971751269087318,1.94574122149009
0.203430052285978,1.29984887591834,0.556983442879252,1.65340226651161,0.910536833472525,2.00695565710488
0.155311928493118,1.35096555934178,0.529567302578669,1.68252688846218,0.90382267666422,2.01408821758257
0.110367942146312,1.40489428316142,0.503959682450838,1.71325371947569,0.897551422755363,2.02161315578997
0.0687620889777161,1.46143826731244,0.480254021924544,1.74547064067802,0.891745954871373,2.0295030140436
0.0306461842335266,1.52039118892867,0.45853682038425,1.7790600960175,0.886427456534974,2.03772900310633
-0.00384069128338676,1.58153793519238,0.438887321543218,1.81389952121426,0.881615334369823,2.04626110723615
-0.0345726987042475,1.64465538825761,0.421377224291798,1.84986179098399,0.877327147287843,2.05506819371036
-0.0614377002667598,1.709513239383,0.406070421075948,1.88681568290427,0.873578542418655,2.06411812642554
-0.0843376684936417,1.77587482930341,0.393022764760631,1.92462635623101,0.870383198014904,2.07337788315862
-0.103189043884257,1.84349801177392,0.382281864828769,1.9631558439177,0.867752773541795,2.08281367606148
-0.117923039814174,1.91213603713519,0.373886913659398,2.00226355604214,0.865696867132969,2.0923910749491
-0.128485893530097,1.98153845267625,0.36786854351893,2.04180679280391,0.864222980567957,2.10207513293157
-0.134839062324322,2.05145201650924,0.364248714787337,2.08164126522038,0.863336491898995,2.11183051393152
-0.136959364172899,2.12162162162162,0.363040635827101,2.12162162162162,0.863040635827101,2.12162162162162
-0.134839062324322,2.19179122673401,0.364248714787337,2.16160197802287,0.863336491898995,2.13141272931172
-0.128485893530097,2.261704790567,0.36786854351893,2.20143645043934,0.864222980567957,2.14116811031167
-0.117923039814174,2.33110720610805,0.373886913659398,2.2409796872011,0.865696867132969,2.15085216829415
-0.103189043884257,2.39974523146932,0.382281864828769,2.28008739932555,0.867752773541795,2.16042956718177
-0.0843376684936417,2.46736841393983,0.393022764760631,2.31861688701223,0.870383198014904,2.16986536008463
-0.0614377002667598,2.53373000386024,0.406070421075948,2.35642756033898,0.873578542418655,2.17912511681771
-0.0345726987042471,2.59858785498564,0.421377224291798,2.39338145225926,0.877327147287843,2.18817504953288
-0.00384069128338638,2.66170530805087,0.438887321543218,2.42934372202898,0.881615334369823,2.1969821360071
0.0306461842335266,2.72285205431458,0.45853682038425,2.46418314722575,0.886427456534974,2.20551424013692
0.0687620889777165,2.7818049759308,0.480254021924545,2.49777260256523,0.891745954871373,2.21374022919965
0.110367942146312,2.83834896008182,0.503959682450838,2.52998952376755,0.897551422755363,2.22163008745328
0.155311928493118,2.89227768390147,0.529567302578669,2.56071635478107,0.90382267666422,2.22915502566067
0.203430052285978,2.94339436732491,0.556983442879252,2.58984097673163,0.910536833472525,2.23628758613836
0.25454673570942,2.99151249111777,0.586108064829817,2.61725711703222,0.917669393950215,2.24300174294667
0.308475459529064,3.03645647746457,0.616834895843336,2.64286473716005,0.925194332157607,2.24927299685552
0.365019443680082,3.07806233063317,0.64905181704566,2.66657039768634,0.933084190411237,2.25507846473951
0.423972365296311,3.11617823537736,0.682641272385139,2.68828759922663,0.941310179473968,2.26039696307591
0.485119111560019,3.15066511089427,0.717480697581903,2.70793709806767,0.949842283603787,2.26520908524106
0.548236564625248,3.18139711831513,0.753442967351627,2.72544719531909,0.958649370078005,2.26949727232304
0.61309441575064,3.20826211987765,0.790396859271908,2.74075399853494,0.967699302793176,2.27324587719223
0.679456005671054,3.23116208810453,0.828207532598656,2.75380165485025,0.976959059526257,2.27644122159598
0.747079188141561,3.25001346349514,0.86673702028534,2.76454255478212,0.986394852429118,2.27907164606909
0.815717213502832,3.26474745942506,0.905844732409785,2.77293750595149,0.995972251316738,2.28112755247792
0.885119629043888,3.27531031314098,0.945387969171549,2.77895587609196,1.00565630929921,2.28260143904293
0.955033192876876,3.28166348193521,0.985222441588019,2.78257570482355,1.01541169029916,2.28348792771189
1.02520279798926,3.28378378378378,1.02520279798926,2.78378378378378,1.02520279798926,2.28378378378378
1.07696568858975,3.28378378378378,1.07696568858975,2.78378378378378,1.07696568858975,2.28378378378378
1.12872857919023,3.28378378378378,1.12872857919023,2.78378378378378,1.12872857919023,2.28378378378378
1.18049146979072,3.28378378378378,1.18049146979072,2.78378378378378,1.18049146979072,2.28378378378378
1.2322543603912,3.28378378378378,1.2322543603912,2.78378378378378,1.2322543603912,2.28378378378378
1.28401725099169,3.28378378378378,1.28401725099169,2.78378378378378,1.28401725099169,2.28378378378378
1.33578014159217,3.28378378378378,1.33578014159217,2.78378378378378,1.33578014159217,2.28378378378378
1.38754303219266,3.28378378378378,1.38754303219266,2.78378378378378,1.38754303219266,2.28378378378378
1.43930592279314,3.28378378378378,1.43930592279314,2.78378378378378,1.43930592279314,2.28378378378378
1.49106881339363,3.28378378378378,1.49106881339363,2.78378378378378,1.49106881339363,2.28378378378378
1.54283170399411,3.28378378378378,1.54283170399411,2.78378378378378,1.54283170399411,2.28378378378378
1.59459459459459,3.28378378378378,1.59459459459459,2.78378378378378,1.59459459459459,2.28378378378378
1.67839128076824,3.28209602322192,1.65825831071353,2.78250152413613,1.63812534065883,2.28290702505035
1.76205204841048,3.27703547909011,1.72181876405212,2.77865682502301,1.68158547969376,2.2802781709559
1.84544119945027,3.26861035960946,1.78517285932261,2.77225592256044,1.72490451919494,2.27590148551141
1.92842347637966,3.25683433035458,1.84821783595078,2.76330919903562,1.7680121955219,2.26978406771666
2.01086428164204,3.24172649208796,1.91085143475402,2.75183116606683,1.81083858786599,2.2619358400457
2.09262989594978,3.22331134977854,1.972972063806,2.73784044106552,1.85331423166222,2.25236953235249
2.17358769517748,3.20161877285448,2.03447896321926,2.72135971703879,1.89537023126103,2.24110066122311
2.25360636547874,3.17668394675487,2.09527236857801,2.7024157257813,1.93693837167727,2.22814750480772
2.33255611627771,3.14854731585884,2.15525367275644,2.68103919451613,1.97795122923517,2.21353107317342
2.41030889078989,3.11725451788458,2.21432558585985,2.65726479605517,2.01834228092981,2.19727507422576
2.48673857373068,3.08285630986485,2.27239229302915,2.63113109255966,2.05804601232763,2.17940587525447
2.56172119587487,3.04540848581884,2.32935960985299,2.60268047299224,2.0969980238311,2.15995246016563
2.63513513513514,3.0049717862541,2.38513513513514,2.57195908436188,2.13513513513514,2.13894638246966
2.70686131383353,2.96161179964519,2.43962840076963,2.5390167568733,2.17239548770573,2.1164217141014
2.77678339184592,2.91539885604896,2.49275101848034,2.50390692310213,2.20871864511476,2.0924149901553
2.84478795530607,2.86640791302891,2.54441682318708,2.46668653132716,2.24404569106809,2.06696514962541
2.91076470056335,2.81471843407377,2.59454201276566,2.42741595315994,2.27831932496798,2.04011347224611
2.97460661309571,2.76041425970743,2.64304528397531,2.38615888562188,2.31148395485491,2.01190351153633
3.03621014108755,2.70358347149929,2.68984796433275,2.34298224782738,2.34348578757795,1.98238102415548
3.09547536339118,2.64431824919565,2.73487413971927,2.29795607244085,2.37427291604737,1.95159389568605
3.15230615159932,2.58271472120382,2.77805077751377,2.25115339208342,2.40379540342822,1.91959206296302
3.20661032596566,2.51887280867146,2.81930784505183,2.20265012087377,2.43200536413801,1.88642743307608
3.2582998049208,2.45289606341417,2.85857842321905,2.15252493129518,2.4588570415173,1.85215379917619
3.30729074794085,2.38489149995403,2.89579881499402,2.10085912658845,2.4843068820472,1.81682675322287
3.35350369153709,2.31496942194164,2.93090864876519,2.04773650887774,2.50831360599329,1.78050359581384
3.39686367814599,2.24324324324324,2.96385097625377,1.99324324324324,2.53083827436156,1.74324324324324
3.43730037771073,2.16982930398298,2.99457236488413,1.93746771796109,2.55184435205752,1.70510613193921
3.47474820175674,2.09484668183879,3.02302298445155,1.88050040113726,2.57129776714636,1.66615412043573
3.50914640977647,2.01841699889799,3.04915668794706,1.82243369396796,2.58916696611765,1.62645038903792
3.54043920775073,1.94066422438582,3.07293108640802,1.76336178086455,2.60542296506531,1.58605933734328
3.56857583864676,1.86171447358685,3.09430761767319,1.70338047668611,2.62003939669962,1.54504647978538
3.59351066474637,1.78169580328559,3.11325160893068,1.64258707132736,2.632992553115,1.50347833936914
3.61520324167043,1.70073800405789,3.12973233295741,1.58108017191411,2.64426142424438,1.46142233977033
3.63361838397986,1.61897238975015,3.14372305795872,1.51895954286212,2.65382773193759,1.4189466959741
3.64872622224647,1.53653158448777,3.15520109092751,1.45632594405889,2.66167595960855,1.37612030363001
3.66050225150136,1.45354930755837,3.16414781445233,1.39328096743071,2.6677933774033,1.33301262730305
3.668927370982,1.37016015651859,3.1705487169149,1.32992687216023,2.67217006284779,1.28969358780187
3.67398791511381,1.28649938887635,3.17439341602802,1.26636641882164,2.67479891694224,1.24623344876694
3.67567567567568,1.2027027027027,3.17567567567568,1.2027027027027,2.67567567567568,1.2027027027027
3.67567567567568,1.14011379800853,3.17567567567568,1.14011379800853,2.67567567567568,1.14011379800853
3.67567567567568,1.07752489331437,3.17567567567568,1.07752489331437,2.67567567567568,1.07752489331437
3.67567567567568,1.0149359886202,3.17567567567568,1.0149359886202,2.67567567567568,1.0149359886202
3.67567567567568,0.952347083926031,3.17567567567568,0.952347083926031,2.67567567567568,0.952347083926031
3.67567567567568,0.889758179231864,3.17567567567568,0.889758179231864,2.67567567567568,0.889758179231864
3.67567567567568,0.827169274537696,3.17567567567568,0.827169274537696,2.67567567567568,0.827169274537696
3.67567567567568,0.764580369843528,3.17567567567568,0.764580369843528,2.67567567567568,0.764580369843528
3.67567567567568,0.70199146514936,3.17567567567568,0.70199146514936,2.67567567567568,0.70199146514936
3.67567567567568,0.639402560455192,3.17567567567568,0.639402560455192,2.67567567567568,0.639402560455192
3.67567567567568,0.576813655761024,3.17567567567568,0.576813655761024,2.67567567567568,0.576813655761024
3.67567567567568,0.514224751066857,3.17567567567568,0.514224751066857,2.67567567567568,0.514224751066857
3.67567567567568,0.451635846372689,3.17567567567568,0.451635846372689,2.67567567567568,0.451635846372689
3.67567567567568,0.389046941678521,3.17567567567568,0.389046941678521,2.67567567567568,0.389046941678521
3.67567567567568,0.326458036984352,3.17567567567568,0.326458036984352,2.67567567567568,0.326458036984352
3.67567567567568,0.263869132290185,3.17567567567568,0.263869132290185,2.67567567567568,0.263869132290185
3.67567567567568,0.201280227596017,3.17567567567568,0.201280227596017,2.67567567567568,0.201280227596017
3.67567567567568,0.138691322901849,3.17567567567568,0.138691322901849,2.67567567567568,0.138691322901849
3.67567567567568,0.0761024182076816,3.17567567567568,0.0761024182076816,2.67567567567568,0.0761024182076816
3.67567567567568,0.0135135135135135,3.17567567567568,0.0135135135135135,2.67567567567568,0.0135135135135135
3.67421035351498,-0.0723006283052712,3.17450184233189,-0.0552300732122871,2.6747933311488,-0.0381595181193029
3.66981609553298,-0.158014714673362,3.17098171093771,-0.123893507991027,2.67214732634244,-0.0897723013086912
3.65484604616978,-0.242742159500694,3.15746740674073,-0.191610085029677,2.66008876731168,-0.14047801055866
3.63702335292569,-0.326648327555197,3.14168037990752,-0.258565003007074,2.64633740688936,-0.190481678458951
3.61638660347906,-0.409637526457047,3.12365684462047,-0.324682333942714,2.63092708576187,-0.239727141428381
3.59297758318135,-0.491615739682858,3.10343553934019,-0.389887733156542,2.61389349549903,-0.288159726630225
3.56684120567204,-0.572490732984002,3.08105766097307,-0.454108522750779,2.59527411627409,-0.335726312517555
3.5380254399675,-0.652172158023194,3.0565667962936,-0.517273772444682,2.5751081526197,-0.38237538686617
3.50658123413271,-0.730571653113099,3.03000885072563,-0.579314377672561,2.55343646731855,-0.428057102232023
3.47256243564852,-0.807602940944825,3.00143197458911,-0.640163134859332,2.5303015135297,-0.472723328773839
3.43602570859104,-0.883181923198568,2.97088648692212,-0.699754813792039,2.50574726525321,-0.51632770438551
3.39703044774302,-0.957226771933046,2.93842479699029,-0.758026227009925,2.47981914623756,-0.558825682086804
3.3556386897604,-1.02965801765498,2.90410132359813,-0.814916296139938,2.45256395743587,-0.600174574624897
3.3119150215206,-1.10039863397443,2.86797241231941,-0.870366115108853,2.42402980311822,-0.640333596243276
3.26592648578175,-1.16937411875667,2.83009625076537,-0.924319010167665,2.394266015749,-0.679263901578657
3.21774248428523,-1.23651257168608,2.79053278201199,-0.976720596668362,2.36332307973874,-0.716928621650645
3.16743467843619,-1.30174476816235,2.74934361630884,-1.02751883253769,2.33125255418148,-0.753292896913029
3.11507688769939,-1.36500422945462,2.70659194119417,-1.07666406839719,2.29810699468895,-0.788323907339757
3.06074498584983,-1.42622728904392,2.66234243014188,-1.12410909428338,2.26393987443393,-0.821990899522828
3.00451679521981,-1.48535315508957,2.6166611498676,-1.16980918292654,2.22880550451539,-0.854265210763516
2.94647197908579,-1.54232396896055,2.56961546642211,-1.21372212955157,2.19275895375843,-0.885120290142579
2.88669193234027,-1.59708485977791,2.52127395020121,-1.25580828816858,2.15585596806215,-0.914531716559252
2.8252596705953,-1.64958399491963,2.47170628000203,-1.29603060432635,2.11815288940876,-0.942477213733081
2.7622597178656,-1.69977262644493,2.42098314625627,-1.33435464430587,2.07970657464695,-0.968936662166809
2.69777799298029,-1.74760513340004,2.3691761535713,-1.37074862073636,2.04057431416232,-0.993892108072683
2.63190169487327,-1.79303905997316,2.31635772271025,-1.40518341462095,2.00081375054722,-1.01732776926874
2.56471918690292,-1.83603514947164,2.26260099214237,-1.43763259376369,1.96048279738182,-1.03923003805573
2.49631988035223,-1.87655737409983,2.2079797192948,-1.46807242759461,1.91963955823737,-1.05958748108939
2.42679411726116,-1.91457296052162,2.1525681816365,-1.49648189839427,1.87834224601184,-1.07839083626691
2.35623305274255,-1.95005241119686,2.09644107772484,-1.52284270892361,1.83664910270712,-1.09563300665037
2.28472853693352,-1.98296952148666,2.03967342834451,-1.54713928647028,1.7946183197555,-1.11130905145391
2.21237299673348,-2.01330139252767,1.98234047786791,-1.56935878332648,1.75230795900233,-1.12541617412529
2.13925931747987,-2.04102843988095,1.92451759596483,-1.58949107371868,1.70977587444979,-1.13795370755642
2.06548072471167,-2.06613439796642,1.86628017978855,-1.60752874721369,1.66707963486542,-1.14892309646097
1.99113066617029,-2.08860632029915,1.80770355676377,-1.62346709863023,1.62427644735724,-1.15832787696132
1.9163026941863,-2.10843457554908,1.74886288810081,-1.63730411448967,1.58142308201532,-1.16617365343026
1.84109034859901,-2.12561283945091,1.68983307315847,-1.64904045604383,1.53857579771793,-1.17246807263675
1.76558704035494,-2.14013808259618,1.63068865477643,-1.65867943892228,1.49579026919792,-1.17722079524838
1.68988593592947,-2.15201055414456,1.57150372569625,-1.66622700944559,1.45312151546303,-1.18044346474662
1.614079842714,-2.16123376149645,1.51235183618768,-1.67169171765529,1.41062382966137,-1.18214967381413
1.5382610955094,-2.16781444597401,1.45330590299507,-1.67508468711541,1.36835071048073,-1.18235492825681
1.46252144426428,-2.17176255456247,1.39443811971615,-1.6764195815443,1.32635479516803,-1.18107660852614
1.38695194319421,-2.17309120776853,1.33581986872319,-1.67571256833948,1.28468779425217,-1.17833392891044
1.31164284141584,-2.17181666365728,1.2775216347335,-1.67298227906201,1.24340042805117,-1.17414789446674
1.23668347522713,-2.16795827813357,1.21961292013414,-1.66824976695048,1.20254236504116,-1.16854125576739
1.16216216216216,-2.16153846153846,1.16216216216216,-1.66153846153846,1.16216216216216,-1.16153846153846
1.08816609694621,-2.15258263163563,1.1052366520392,-1.65287412045254,1.12230720713218,-1.15316560926945
1.01478124947355,-2.1411191630668,1.04890245615589,-1.64228477847153,1.08302366283823,-1.14345039387626
0.942092264927444,-2.1271793333597,0.993224339398461,-1.62980069393065,1.04435641386948,-1.1324220545016
0.870182366158277,-2.11079726557562,0.938265690706401,-1.61545429255745,1.00634901525452,-1.12011131953929
0.799133258432514,-2.09200986768807,0.884088450946847,-1.59928010882948,0.96904364346118,-1.10655034997088
0.729025036661337,-2.07085676878732,0.830753043187654,-1.58131472494615,0.932481049713971,-1.09177268110499
0.659936095214313,-2.0473802522094,0.778318305447536,-1.56159670751043,0.89670051568076,-1.07581316281146
0.591943040419479,-2.02162518569184,0.726841425997991,-1.54016654201794,0.861739811576503,-1.05870789834404
0.525120605847315,-1.99363894866125,0.676377881287853,-1.51706656525417,0.827635156728391,-1.04049418184709
0.459541570472018,-1.96347135676157,0.626981376557511,-1.49234089570216,0.794421182643005,-1.02121043464275
0.395276679799318,-1.93117458373428,0.578703789205846,-1.46603536206537,0.762130898612374,-1.00089614039645
0.332394570045812,-1.89680308076541,0.531595114968932,-1.43819743001268,0.730795659892053,-0.979591779259958
0.270961695450468,-1.86041349341604,0.485703416965509,-1.40887612725378,0.70044513848055,-0.957338761091509
0.211042258794475,-1.82206457625639,0.441074777660051,-1.3781219670552,0.671107296525627,-0.934179357854011
0.152698145201119,-1.78181710532525,0.397753253790128,-1.34598687030888,0.642808362379137,-0.910156635292502
0.0959888592828007,-1.73973378853926,0.355780834300517,-1.31252408626602,0.615572809318234,-0.885314383992771
0.0409714656975985,-1.69587917417808,0.315197401322258,-1.27778811205073,0.589423336946917,-0.859697049923371
-0.0122994668268684,-1.65031955757386,0.276040694230565,-1.24183461106864,0.564380855287999,-0.833349664563423
-0.0637719179493472,-1.60312288613468,0.2383462768112,-1.20472033042673,0.540464471571747,-0.806317774718776
-0.113396464602471,-1.55435866283334,0.202147507560556,-1.16650301748113,0.517691479723582,-0.778647372128921
-0.16112632626862,-1.50409784829428,0.167475513140366,-1.1272413356306,0.496077352549352,-0.75038482296692
-0.212167815399722,-1.45803457672217,0.129108756209605,-1.09261659458311,0.470385327818932,-0.727198612444044
-0.261606897253994,-1.41025554590264,0.0919464933392794,-1.05670215530937,0.445499883932553,-0.703148764716095
-0.316542351918439,-1.35260373817365,0.0370110386748345,-0.999050347580375,0.390564429268108,-0.645496956987101
-0.374194159647433,-1.29495193044465,-0.0206407690541597,-0.941398539851381,0.332912621539114,-0.587845149258107
-0.431845967376427,-1.23730012271566,-0.0782925767831538,-0.883746732122387,0.27526081381012,-0.530193341529113
-0.489497775105422,-1.17964831498667,-0.135944384512148,-0.826094924393393,0.217609006081126,-0.472541533800119
-0.547149582834416,-1.12199650725767,-0.193596192241142,-0.768443116664399,0.159957198352132,-0.414889726071125
