x,vx,z,vz,phi,w,a1,a2,d1,d2,d3,d4,d5,d6,d7,d8
2.8050666117805876,1.7184354670266528,2.8420264819074936,0.7866688022209103,0.520190975960055,1.9816991250803455,8.634752830773898,1.3214484732351708e-05,8.31136703491211,2.340294361114502,2.3144736289978027,3.3751144409179688,2.197028636932373,1.8371126651763916,1.818816065788269,2.122194528579712
2.8909883851319202,1.5295761233186402,2.8813599220185395,0.588005957279245,0.6192759322140723,-5.288396080613522,5.5517284388698035e-06,0.2255597996192122,8.204833030700684,5.245655059814453,7.90160608291626,2.2565698623657227,2.2874951362609863,3.1093645095825195,2.1361544132232666,1.8470864295959473
2.967467191337596,1.5090432245417686,2.910760219828504,0.09897300284495376,0.35485612784238707,-4.901678654671948,9.272281090408796,11.41885795051639,8.154044151306152,5.427915096282959,8.021500587463379,2.248335123062134,2.255237579345703,3.2158546447753906,2.1625096797943115,1.8426793813705444
3.04291935260439,1.206382740744106,2.915708869916816,0.38356358959057135,0.10977219505645258,-2.928643181811366,17.16592992653144,18.393742459787987,3.910327911376953,8.577418327331543,5.762723445892334,7.42994499206543,2.221958637237549,5.131680011749268,2.5790786743164062,1.9235305786132812
3.1032384896812393,1.0384937633249485,2.9348870493425085,1.3030536224363338,-0.036659964059198996,-1.7953978978488367,17.300775147695266,18.393744317920447,3.8987481594085693,8.840832710266113,6.226614475250244,2.247610330581665,2.10579514503479,4.229696750640869,2.394843339920044,1.8647764921188354
3.155163177886882,1.0804394945155031,3.000039730411146,2.226344542992292,-0.12642985894504127,-0.8171132183338979,17.42927945673821,18.39374396155955,3.9680025577545166,8.790718078613281,6.122579574584961,2.1177639961242676,1.958339810371399,4.360872745513916,2.3753087520599365,1.821608066558838
3.209185152651681,1.2503168411237247,3.111356957508791,3.1350650187448625,-0.16728551982502984,0.017317040805059962,17.567810692117686,18.39374224312752,4.038636207580566,6.410791397094727,8.628829956054688,1.895995855331421,1.7874786853790283,3.945850372314453,2.2212862968444824,1.727588176727295
3.2717009947464715,1.4773267914598147,3.2681102083958202,4.0315961026752225,-0.16641966771793412,0.7049425011950967,17.727549169870418,18.393737772522435,8.288322448730469,5.356258869171143,8.003249168395996,1.6447296142578125,1.5915601253509521,3.407078504562378,2.031994342803955,1.617423415184021
3.3455673343576637,1.7018968742256717,3.46969001348165,4.925669814783761,-0.1311725425594785,1.2336055810685074,18.07724565152793,18.39371489786552,8.526176452636719,5.446223735809326,1.5094375610351562,1.2583777904510498,1.2601374387741089,2.6149508953094482,1.7247833013534546,1.447304606437683
3.430662178106826,1.875689162232056,3.7159735041756954,5.832218992016738,-0.06949226337425018,1.4509669432611723,9.159245533750122,9.292449165524728,8.688270568847656,5.725568771362305,1.1769684553146362,1.0145251750946045,5.649538516998291,2.3009817600250244,1.5747990608215332,1.3564413785934448
3.5244466362561147,1.908181104893141,4.007584453734669,6.019683188680193,0.003056083771577096,1.507437795457143,9.609286340029112e-05,0.022328932775702807,5.041778564453125,0.9827823638916016,0.7306988835334778,0.6468440890312195,3.848140001296997,1.8529324531555176,1.3462612628936768,1.2024816274642944
3.6198556915384232,1.8890965277608793,4.308568613130598,5.469883353583222,0.07842797352706418,1.469310624906047,0.04409789814487512,0.00013436043648254264,1.3756567239761353,0.7089172005653381,0.534832775592804,0.4821368157863617,3.2374629974365234,1.6818748712539673,1.257317066192627,1.1468396186828613
3.7143105179641265,1.8700669487908042,4.582062780774311,4.9264483723014605,0.15189350475483818,1.3774527524971605,11.849433330100368,11.377051629301013,0.2189280092716217,0.30238857865333557,0.6448007822036743,4.606771469116211,2.062016010284424,1.2444772720336914,1.0047506093978882,0.9657885432243347
3.8078138654413665,1.710790143157272,4.828385199355452,5.30504642357039,0.22076614231760025,0.9320320692162134,18.39372332012657,17.923046808785077,1.7200124263763428,0.21917594969272614,0.32876718044281006,1.005800724029541,4.588164329528809,1.695250153541565,1.1551567316055298,0.9858344197273254
3.8933533726369607,1.3755803717580952,5.093637520500537,6.178910411365623,0.26736774572965755,0.5047727711634274,18.39372344360898,17.885710335542147,5.009727954864502,0.2138569951057434,0.24020101130008698,0.3402717113494873,0.692797839641571,4.478517055511475,2.052874803543091,1.2255381345748901
3.9621323911106106,0.9784327179756245,5.402583041078142,7.026237872239048,0.2926063842600212,0.06245747112551724,18.393691068784825,18.01501626823153,0.556625247001648,0.7130452394485474,3.97088623046875,3.6345322132110596,1.778403639793396,0.9163740873336792,0.6984736919403076,0.6262199878692627
4.011054027011267,0.5485664445298783,5.753894934699309,7.859922198478928,0.295729257806934,-0.2554522226240644,12.518190153156283,12.481972794970567,0.5145177245140076,4.938981533050537,3.6354901790618896,3.2801480293273926,2.05450439453125,1.0139161348342896,0.747792661190033,0.669772744178772
4.038482349238131,0.25164100635388975,6.146891044632185,8.247419014561116,0.28295664689059097,-0.27603260841297994,0.24626472928844542,0.2679717231612731,8.78821849822998,4.099486827850342,2.9635279178619385,2.643278121948242,2.307157039642334,1.0799028873443604,0.7750467658042908,0.6851943135261536
4.05106439955525,0.24338231724405085,6.5592619953687255,7.6941965075867,0.2691550164679918,-0.2475692213201819,6.435021555634634e-05,0.00018414084127127417,7.353783130645752,3.3680927753448486,2.4394285678863525,2.1609890460968018,2.242523193359375,1.0752699375152588,0.7778699994087219,0.6944330930709839
4.063233515416585,0.240945850894059,6.943971820754388,7.126764124255551,0.25677655539984684,-0.23816491923406516,4.2481168991252424e-05,0.00018364132679225354,4.701859474182129,2.666572093963623,2.081115484237671,1.9364312887191772,1.8843597173690796,1.0639666318893433,0.8249176144599915,0.7734060287475586
4.075280807960641,0.23853409506926268,7.300310026971193,6.565005231287033,0.24486830943570714,-0.2290962542269326,3.446614417608531e-05,0.0002048064464745707,4.316351890563965,2.4236791133880615,1.8794342279434204,1.7549879550933838,1.8877394199371338,1.0596874952316284,0.8244146108627319,0.773201048374176
4.087207512713911,0.23614643342409736,7.628560288537354,6.008864464247382,0.23341349672151102,-0.22034410309465538,3.0928420677846954e-05,0.0002482173269345441,3.948539972305298,2.194819211959839,1.7031995058059692,1.5818939208984375,1.7292859554290771,1.069272756576538,0.8255179524421692,0.7681966423988342
4.099014834385436,0.23378238571567173,7.929003511749344,5.458286682459632,0.22239629156341045,-0.21188176314093538,2.961854498899866e-05,0.0003272607779125056,3.2673909664154053,1.788568377494812,1.3781192302703857,1.275474190711975,1.382002830505371,1.054679274559021,0.8076070547103882,0.7522713541984558
4.110703953672087,0.2314414120080539,8.201917845869763,4.913217738946304,0.2118022034023791,-0.20367050502635756,2.9799791640116928e-05,0.00047204378494596706,2.6478021144866943,1.4224646091461182,1.087782621383667,1.0007413625717163,1.0867807865142822,1.053574562072754,0.8014403581619263,0.7415274381637573
4.122276024273938,0.22912277574001008,8.447578732812339,4.373605186237262,0.20161867814636317,-0.19564735189653695,3.1288088877739664e-05,0.0007362212072648108,2.012880802154541,1.0631479024887085,0.8006517887115479,0.7367501854896545,0.7882222533226013,1.0131999254226685,0.7921807169914246,0.7270740270614624
4.133732163062989,0.22682539565292814,8.666258992117283,3.83939921195705,0.19183631054602157,-0.18770682800112848,3.421982850888327e-05,0.001280176704883914,1.6196894645690918,0.8376403450965881,0.631101131439209,0.5733392834663391,0.6190338134765625,0.7982328534126282,0.7756776213645935,0.7166910171508789
4.145073432848314,0.22454712407202992,8.858228952706044,3.3105568325100494,0.18245096913959352,-0.17961388232944098,3.868493327077278e-05,0.0015349688515409812,1.2160658836364746,0.6246417760848999,0.4622027277946472,0.4320533573627472,0.4540097117424011,0.5867182612419128,0.7745084762573242,0.6966145038604736
4.156300789055244,0.22229023163234243,9.02375679432028,2.7870131655087103,0.1734702750163306,-0.17161649066236312,4.557866001513371e-05,0.0020303661056994414,1.122786283493042,0.5788516402244568,0.4295808970928192,0.38623228669166565,0.4168664813041687,0.5382702350616455,0.7676286697387695,0.7047219276428223
4.167415300640859,0.22005300133768801,9.163107452582281,2.268724826177538,0.1648894504762173,-0.16351258135757615,5.578387359941077e-05,0.0022716762591035687,0.8272640109062195,0.4136683940887451,0.3062014877796173,0.2750605046749115,0.299487829208374,0.3772842586040497,0.6499722003936768,0.6952036619186401
4.178417950712432,0.21783721058151861,9.276543693875565,1.755629417031513,0.15671382140115817,-0.15552065652777478,7.175169536655202e-05,0.0017758788791827453,0.7193048000335693,0.35667455196380615,0.27194347977638245,0.24274921417236328,0.25717321038246155,0.32477664947509766,0.5588114857673645,0.6919254064559937
4.189309811246908,0.21564731004371712,9.364325164709387,1.2476461233999634,0.14893778856725556,-0.1482555658751428,9.843296238237528e-05,0.00675645873531965,0.5221525430679321,0.2558165490627289,0.4146553874015808,0.3682934045791626,0.38830649852752686,0.22295372188091278,0.38374224305152893,0.6707051992416382
4.2000921767552235,0.21345000786606155,9.426707470859474,0.7449408010914608,0.14152501026457215,-0.13713527272353004,0.00013699635440676003,0.0024034994858510824,0.5176712870597839,0.25197580456733704,0.405484676361084,0.36242565512657166,0.38127148151397705,0.21052879095077515,0.3640202283859253,0.6633857488632202
4.210764677155407,0.21130115174546685,9.463954510891973,0.24709199377296717,0.134668246618851,-0.13009251945148376,0.00022401105400251945,0.0007965985453038715,0.5090067982673645,0.23816104233264923,0.3969511091709137,0.3662702739238739,0.3725912868976593,0.2097582370042801,0.3481353223323822,0.6533873677253723
4.221329734750328,0.20918267679801367,9.476309110556402,-0.24583846900719192,0.12816362063725903,-0.12472605268294686,0.0005974131506547691,0.0014122841556792882,0.6247866749763489,0.2972763478755951,0.21509763598442078,0.3999726176261902,0.20031841099262238,0.2531052529811859,0.41842731833457947,0.6364942193031311
4.231788868598662,0.20708057471076016,9.464017187079692,-0.7338003558394843,0.12192731799401808,-0.11935937269732341,0.7462418146375479,0.7322708879816833,0.9469460844993591,0.43955984711647034,0.31718477606773376,0.28528812527656555,0.296474426984787,0.3718312084674835,0.6072591543197632,0.6374129056930542
4.242142897343434,0.19781652845263753,9.427327169259238,-1.1582609247350322,0.11595934939164612,-0.12651588848787654,3.2215088892366754,3.1955283490428865,1.0137068033218384,0.47478020191192627,0.3401946425437927,0.3115238547325134,0.31195366382598877,0.3935237526893616,0.6494901180267334,0.6263957619667053
4.252033723776119,0.1661405582130673,9.369414122991877,-1.3822206008429707,0.10963355497771045,-0.14341144984137633,5.713990271676428,5.681148941819039,1.2210502624511719,0.5515738725662231,0.4020316004753113,0.35760799050331116,0.3724382817745209,0.46076470613479614,0.7066523432731628,0.6267293095588684
